,id_eq,FCAO,SiO2,Al2O3,Fe2O3,CaO,MgO,SO3,K2O,Na2O,C3S,C2S,C3A,C4AF,A/S," ""CaO""  [CurrentProduct.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"
8651,0,1.461747,20.99775,4.887832,2.386322,66.18422,2.834787,1.618542,0.7364123,0.3756309,67.65339174699997,4.673875207590456,8.915097976000002,7.261577846,0.6866790633783307,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8653,2,1.645951,20.69571,5.134311,2.485356,66.26672,2.952642,1.518649,0.6822352,0.378163,67.73739422100005,3.178834662475161,9.400701798,7.562938308,0.7036372197869131,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8654,0,1.53419,21.01376,4.931988,2.408822,66.19579,2.83801,1.617308,0.7373571,0.3756158,66.95508675600001,5.024092945057632,8.994041375999998,7.3300453459999995,0.6876881248555656,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8655,1,1.905543,20.6101,5.231175,2.468531,66.02471,2.915009,1.734555,0.7335121,0.3873184,65.719335877,3.658564817448031,9.685859298,7.511739833,0.6480228614489776,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8656,2,1.752059,20.72678,5.139949,2.458604,66.7502,2.9946,1.508297,0.6691023,0.3925079,69.03792290900002,1.9609186103088163,9.460906882,7.481531972,0.7133280596653442,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8657,0,1.53963,20.97762,4.970131,2.408604,66.32937,2.861507,1.525588,0.7042246,0.3714926,67.49547576199997,4.496102975475239,9.095489182000001,7.329381972,0.7070620478326807,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8659,2,1.845631,20.74622,5.097174,2.464296,66.3562,2.943253,1.599803,0.694979,0.3928713,67.184496187,3.127503401292799,9.337922268,7.498852728,0.6865859102896553,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8660,0,1.468552,21.00184,5.003578,2.440903,66.20213,2.853395,1.447885,0.6885273,0.3672518,66.81188374399991,5.299535614921673,9.129473824000002,7.427667829000001,0.7320014857351547,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8661,1,1.614779,20.5232,5.278808,2.518637,66.13811,3.022737,1.600387,0.6947557,0.3805939,67.63347744700002,2.8583775811136363,9.727307396,7.664212391,0.676317884383163,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8662,1,1.503307,20.54925,5.21973,2.498703,66.23236,3.017053,1.631498,0.6947222,0.3826046,68.69838333299997,2.4720465457680234,9.604479024,7.603553229,0.6649939448340866,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8663,2,1.408168,21.03163,5.130851,2.45159,66.54765,2.954883,1.400453,0.6520059,0.387712,67.36761250400001,5.15115083873922,9.44866487,7.46018837,0.7534506239659376,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8664,0,1.413978,21.02379,4.945967,2.422417,66.07133,2.82856,1.506854,0.7194741,0.3741986,66.74821337599995,5.578104807358436,9.008082986,7.3714149309999994,0.7267826121207032,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8665,1,1.652176,20.53597,5.065232,2.462664,66.62959,2.96795,1.709877,0.7029204,0.3925468,70.89984229800001,0.31599126724643156,9.256037312,7.493886552000001,0.6460945013352272,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8666,2,1.603018,20.62438,5.177507,2.459096,65.88649,2.931375,1.835159,0.772414,0.4037565,66.65372720599994,3.923704163910429,9.559603118000002,7.483029128000001,0.6420968134388,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8667,0,1.394169,21.21428,4.864463,2.420811,66.32737,2.779986,1.379034,0.6811818,0.3640494,66.97331110699997,6.015262565073591,8.794814738,7.366527873000001,0.761018475816901,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8668,0,1.55212,20.92579,4.948647,2.434114,66.29746,2.824475,1.527241,0.7190304,0.3749571,67.81648157399995,4.06698076252642,8.995393662000001,7.407008902,0.7174744384551439,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8671,1,1.629073,20.53365,5.098678,2.476524,66.21832,3.007426,1.721673,0.7232888,0.3946187,69.09273641299997,1.743573571817599,9.321218091999999,7.536062532,0.653289187624509,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8672,2,1.717373,20.58106,5.217271,2.49793,66.44261,3.063965,1.557222,0.6561915,0.3825245,68.45871734900001,2.0866183837792107,9.59927059,7.601200990000001,0.6755882276668516,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8673,0,1.394874,21.15488,4.975606,2.463171,66.35246,2.82541,1.308986,0.6442912,0.360558,66.71678896799995,6.036317897243244,9.017670568,7.4954293530000005,0.7743161998695713,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8674,1,1.551527,20.5193,5.1662,2.511575,66.08432,2.988957,1.687768,0.7205397,0.3972572,68.46823645299997,2.411711251112031,9.440845099999999,7.6427227250000005,0.6670438188658723,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8675,2,1.514605,20.80921,5.117567,2.439856,66.46819,2.962061,1.551567,0.7097811,0.3939764,68.40723934900004,3.4022928945023807,9.433316198,7.4244818079999995,0.7169691456687892,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8676,0,1.626032,20.7787,4.872634,2.39623,66.20263,2.815693,1.62049,0.7308009,0.36623,68.81224634600004,2.6670730332208166,8.858058939999998,7.291727890000001,0.6754210463968521,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8677,1,1.627286,20.7593,5.061921,2.434166,65.93888,2.923859,1.75238,0.7590106,0.3890104,66.55497651599998,4.310486355323214,9.295481778,7.407167138,0.6550607581180524,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8678,2,1.581491,20.72995,5.061889,2.427432,66.50607,2.976806,1.542742,0.7063784,0.3875445,69.28334304699996,2.3087040764448616,9.306790906,7.386675576000001,0.7138137976005174,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8679,0,1.591992,20.92135,4.945024,2.418548,66.49029,2.846205,1.45362,0.6774544,0.3618188,68.51951628599996,3.4014285085808282,9.012130383999999,7.359641564,0.7178078892091112,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8680,1,1.521859,20.84739,5.071498,2.468761,66.22473,2.944505,1.441138,0.7111416,0.3696799,67.36457204699992,4.276064955081665,9.262326088,7.512439723000001,0.7509573796525151,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8681,2,1.570194,20.86853,5.045209,2.412104,66.79242,2.943838,1.489099,0.6790245,0.376206,69.57583126400003,2.5200547471727788,9.288523882,7.340032472,0.7140695737916387,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8682,0,2.054769,20.65251,4.974657,2.398975,66.4766,2.847573,1.55264,0.7071491,0.3643131,68.45191802500003,1.2603970346943854,9.123775349999999,7.3000809250000005,0.6903792512310867,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8683,0,1.887286,20.75453,4.957541,2.41986,66.58886,2.868346,1.413006,0.6690937,0.3568423,68.90051951599999,1.728830902123235,9.043080530000001,7.36363398,0.7288596964399766,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8684,1,1.580523,20.68561,5.074647,2.461645,65.73093,2.901221,1.792922,0.7221182,0.3745251,66.33404000099999,4.409508399550425,9.282711209999999,7.490785735,0.6123115642506763,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8685,2,1.718068,20.68047,5.050066,2.401366,66.5801,2.977025,1.686226,0.7141469,0.3836478,69.52146350399998,1.5677566965792238,9.319563628000001,7.307356738,0.6540131720774791,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8686,0,1.51012,21.06726,4.973321,2.413443,66.04539,2.856212,1.497453,0.6993991,0.3670936,65.74991420199999,6.160582498763226,9.095755094000001,7.344107049000001,0.7138136808875253,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8687,1,1.459487,20.87826,5.011217,2.455332,66.12365,2.908749,1.411325,0.736961,0.3645004,67.39655100699997,4.531998858870452,9.125303306,7.471575276,0.7776550035165701,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8688,2,1.639964,20.88901,5.015606,2.398722,66.41389,2.919617,1.539122,0.6957595,0.3719869,67.81316317799994,3.694252710603209,9.232718276,7.299311046,0.6965782059219766,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8689,0,1.639374,21.00166,4.922134,2.401544,66.00967,2.83631,1.523155,0.7044827,0.3673045,65.93775488399999,5.433840263412812,8.980242652,7.307898392,0.7047877825982463,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8691,2,1.511775,20.7924,5.1092,2.457369,66.28699,2.963565,1.562291,0.6989358,0.3899428,67.84001699499998,3.790702557952031,9.381511652,7.477773867,0.7028082340123601,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8692,0,1.728185,20.94423,4.908474,2.404613,66.36278,2.841228,1.508476,0.7051132,0.3647184,67.537563323,3.789539963124831,8.938850903999999,7.317237359,0.7097897000166433,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8693,1,1.580332,20.73406,5.258803,2.535334,65.79387,2.971702,1.547679,0.6958488,0.3728694,64.88029102399996,5.645709369817652,9.646042822,7.715021362000001,0.6935117366924691,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8694,2,1.293911,20.44111,5.076558,2.437779,64.93158,2.933074,1.630499,0.7238173,0.3884874,66.126173885,4.7455730952496324,9.328156632000002,7.418161497,0.6852434671351435,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8695,0,1.805316,20.76455,4.928155,2.399812,66.24722,2.852309,1.600322,0.7323583,0.364201,67.99333473399997,2.6936816235920347,8.999128846000001,7.302627916,0.6831252921399671,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8697,2,1.646043,20.918,5.035986,2.433232,66.62334,2.961742,1.39583,0.6585636,0.3708588,68.23450037899995,3.4408406599392194,9.228334356000001,7.404324976,0.7443651042357851,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8698,0,1.689939,20.82843,4.951639,2.399323,66.26971,2.860672,1.556701,0.7209905,0.3692249,67.912037049,3.292498061380819,9.062188834,7.301139889,0.7002167802144822,41.36153,14.43656,3.55849,1.58126,2.77946,0.7221026233590961,0.7328824214184949,0.21690701091186768,0.11550693594765733,0.3770730951771518
8699,1,1.286765,20.96009,5.299908,2.54202,66.42786,3.03592,1.188138,0.5807536,0.3449353,66.65284320099995,5.858115949769626,9.743658360000001,7.73536686,0.7905951913248598,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8700,2,1.66091,20.73155,5.053649,2.415034,66.35285,2.941931,1.682828,0.7287354,0.3806063,68.39719513800001,2.7378926123488014,9.305932322,7.348948462,0.6603795775036655,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8701,0,1.85842,20.67157,4.848917,2.373603,66.70128,2.868545,1.513074,0.7011716,0.3669569,70.90207436399999,0.06966377863044215,8.833493774,7.222873929,0.7073246658310108,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8703,2,1.733588,20.72849,5.10511,2.428025,66.78711,2.973327,1.535255,0.688036,0.3824899,69.52815933200002,1.652714263488015,9.420323199999999,7.388480075,0.7028786149728866,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8704,0,1.427771,21.14678,4.905399,2.405797,66.26778,2.801667,1.397363,0.6766908,0.3588466,66.85338844700004,5.809012520812821,8.928698826000002,7.320840271000001,0.7434968113493268,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8705,1,1.344745,20.71187,5.038463,2.445776,65.75455,2.919582,1.915204,0.7544524,0.380995,67.45625004099993,4.362313093721674,9.213673958,7.4424963680000005,0.5919440438454983,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8706,2,1.728382,20.81221,5.106326,2.433114,67.15022,3.005091,1.248885,0.6226492,0.3713311,70.37585540999997,1.2692260536992208,9.414935011999999,7.403965902000001,0.807961594535737,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8707,0,1.684661,20.95389,4.919699,2.39828,66.65218,2.80829,1.341145,0.67351,0.3524257,68.75312756699998,3.0338827897488088,8.97931259,7.297966040000001,0.7664665928812152,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8708,1,1.519901,20.66798,5.077466,2.452057,65.74728,2.905104,1.765261,0.7345669,0.3695141,66.77615381099997,4.211612538299214,9.306404456000001,7.461609451,0.6242452001407782,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8709,2,1.639911,20.72293,5.088456,2.455689,66.67691,2.988901,1.590044,0.6328024,0.3776563,69.57547225100001,1.8887781575392353,9.329382612,7.472661627000001,0.6451731434195888,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8710,0,1.726517,20.87047,4.970378,2.401225,66.31487,2.83062,1.503703,0.7108295,0.3597245,67.49886190899998,3.6123890887296355,9.108629,7.306927675000001,0.7109927437512826,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8711,1,1.403973,20.69418,5.146316,2.472856,65.96268,2.971627,1.836175,0.7493683,0.3925907,67.43359322900005,4.146789356067188,9.453665047999998,7.524900808000001,0.6232134194618918,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8712,2,1.420266,20.82106,5.110394,2.448681,65.95844,2.974188,1.741868,0.7462934,0.4013931,66.661609632,5.042900292660811,9.399375848000002,7.451336283000001,0.661973180398341,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8713,0,1.703817,20.74407,4.973216,2.394648,66.04504,2.841598,1.670874,0.7267165,0.3636687,67.44377510499999,3.3612731601472348,9.127277984,7.286913864000001,0.6509958639271695,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8714,0,1.549538,20.83881,4.880765,2.365388,66.20419,2.824366,1.602297,0.7160669,0.3709275,68.66264818200003,3.187190754768018,8.931790754000001,7.1978756839999996,0.6790468729144038,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8715,2,1.273316,20.869,5.142027,2.455989,65.96191,2.985686,1.504693,0.6935551,0.378032,66.68666451800004,5.612750181342427,9.470838161999998,7.473574527000001,0.7164537120734393,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8716,2,1.482403,20.81267,5.135275,2.468053,65.86517,2.955257,1.512528,0.6903325,0.3665072,65.89785921699999,5.404186657688008,9.432533074,7.510285279,0.7010974589598525,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8717,0,1.953458,20.82841,4.97742,2.4054,66.51138,2.877199,1.43242,0.6907102,0.3590937,67.64135490199997,2.687333688592034,9.120226200000001,7.319632200000001,0.7338526254607767,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8718,2,1.470556,20.97923,5.036403,2.431176,66.29446,2.966375,1.400117,0.6640148,0.367045,67.14482814999995,4.977384875585649,9.232918158,7.398068567999999,0.7418847355873169,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8719,0,1.765142,20.79026,4.975756,2.400773,66.07858,2.851095,1.581297,0.7173451,0.3642583,66.95379590000003,3.675001168219225,9.123645484,7.305552239000001,0.6833107112468598,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8721,2,1.797741,20.57376,5.033908,2.40085,65.59256,2.919917,1.918446,0.8102006,0.3833973,66.09712270500003,3.6004531034495812,9.277618,7.3057865500000005,0.617290566990315,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8722,0,1.726385,20.85087,4.977762,2.381299,66.21831,2.864403,1.557146,0.7114403,0.3632203,67.23415198900003,3.756298445814437,9.161911392,7.246292857,0.6898212892186658,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8723,1,1.530749,20.77659,5.206469,2.540046,65.68702,2.954427,1.742997,0.6773508,0.3587753,64.66877071900005,6.079491243188798,9.499385018000002,7.729359978,0.5963318565236709,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8724,1,1.359716,20.72405,5.070913,2.467358,65.76193,2.927179,1.992193,0.7728332,0.396785,67.08391771999999,4.632142284393581,9.263149713999999,7.508170394,0.5871474441181219,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8725,2,1.444473,20.85261,5.189493,2.490309,66.31949,3.043794,1.396405,0.664266,0.3710915,67.20220236300001,4.65118735817758,9.538553621999998,7.578010287,0.7477490469404869,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8726,0,1.500478,20.93495,4.856026,2.348659,66.28167,2.827861,1.617193,0.7399513,0.3695867,68.63724759400002,3.632657565699212,8.894537872,7.146969337000001,0.6842917646503365,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8728,0,1.515648,20.79862,4.985816,2.402409,65.97147,2.845934,1.668983,0.7465209,0.3705236,67.39998260399999,4.128602630547235,9.147536372000001,7.310530587000001,0.6671319623460205,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8729,2,1.516616,20.62302,5.179245,2.479368,65.53316,3.00887,1.824974,0.7837878,0.4022098,65.53673447399996,5.027818934616036,9.529908594,7.544716824,0.6498908115432247,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8731,2,1.595713,20.86514,5.113049,2.436906,66.5473,3.014179,1.457767,0.6767694,0.375836,68.00860791500001,3.6142759183727975,9.426334898,7.4155049580000005,0.7277731179716397,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8732,0,1.551474,20.97329,5.046452,2.416614,66.41939,2.880977,1.336216,0.6516498,0.351352,67.32245948000003,4.577837501150398,9.284186912,7.353756402,0.7543338755283006,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8734,2,1.566962,20.72947,5.177163,2.468202,66.21005,3.02207,1.495141,0.7025399,0.3752908,67.30832935399994,3.841899164953638,9.543284166000001,7.510738686,0.7237795575271679,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8735,0,1.578086,20.95095,4.969575,2.403257,66.25833,2.849957,1.421482,0.7245471,0.3658579,67.26379096399998,4.476318475831995,9.103062905999998,7.313111051,0.7658982241524362,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8736,1,1.491441,20.58952,5.166533,2.477271,65.99184,2.972697,1.884195,0.7130079,0.3794488,67.84950610499999,3.2643360296096517,9.499769918,7.538335653000001,0.5819071746190085,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8737,2,1.585364,20.78697,5.133273,2.427795,66.60184,3.023878,1.499116,0.69368,0.384132,68.74402693200001,2.867145881625632,9.49534431,7.387780185,0.7244403708553545,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8738,0,1.598275,20.77171,4.943174,2.395463,65.77243,2.837129,1.666011,0.7621879,0.3671696,66.75423398299999,4.284843484604814,9.046287704000001,7.289393909,0.6737277118806184,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8739,1,1.464974,20.89079,4.989991,2.425437,66.39942,2.942504,1.537365,0.6671298,0.3712918,68.58699121800007,3.6530028056031867,9.119636746,7.3806047910000006,0.6809418948015459,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8740,2,2.097586,20.52215,5.072688,2.379845,65.81494,2.936986,1.923786,0.8465118,0.4109226,65.94351180000002,2.647498610353601,9.41592546,7.241868335,0.6501026019242807,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8741,0,1.563948,21.02205,4.981904,2.405528,66.42718,2.882545,1.269258,0.6717277,0.3514154,67.38230136000004,4.634178027100809,9.131892224000001,7.320021704,0.8076548461720326,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8743,1,1.404941,20.7676,5.123869,2.472929,66.15218,2.982849,1.642921,0.7012727,0.3848895,67.79380955700002,4.08256441302084,9.394056982,7.525122947000001,0.6655581386387172,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8744,0,1.534927,21.06056,4.996929,2.421544,66.44847,2.877983,1.315539,0.6451309,0.348611,67.17060061100004,4.993421446156809,9.144609402,7.368758392,0.7592843842937195,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8745,2,1.554702,20.6269,5.194377,2.487868,65.4854,3.058737,1.879589,0.7622882,0.3994664,65.04395563200002,5.2937269618543965,9.555626394,7.570582324000001,0.6193888296976889,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
8746,0,1.482726,21.09259,5.010364,2.41557,66.16769,2.877524,1.338241,0.6931671,0.3553726,65.91491399199997,6.192859189972864,9.190320159999999,7.350579510000001,0.7834722872271073,41.38423,14.42611,3.5658,1.57518,2.77881,0.8531371326473672,0.7374678326585313,0.2086491085112705,0.13950207295400732,0.4222217736958731
