Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""Fe2O3""  [CurrentAnalysis.Dry basis]"," ""Al2O3""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"," ""Tons""  [CurrentProduct.Dry basis]"
1069, 18/09/2023 01:02:53,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,105.59863,99.50628,3.06105,2.29472,1153.7762,2.17145,91.1365,2.92055,1147.96301,41.43431,42.74739,2.81007,2.28907,3.38706,1.55982,3.11996,1.35962,14.44764,13.71221,2.70828,43.31902,2.23092,1.47652,3.294,12.91988,1199.25,21227.7905
1070, 18/09/2023 01:03:53,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,108.0936,99.31334,3.01448,2.27962,1152.88478,2.17132,91.15075,2.92051,1148.01465,41.43574,42.684,2.80985,2.29075,3.38664,1.55971,3.1583,1.38545,14.44587,13.69707,2.86727,42.90813,2.02929,1.4506,2.94368,12.59961,1202.7,21247.8354
1071, 18/09/2023 01:04:53,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,93.5513,98.62378,2.95709,2.28054,1151.81078,2.17142,91.15285,2.92024,1148.02186,41.43545,42.61596,2.81026,2.26542,3.38686,1.55975,3.23057,1.41659,14.44528,13.74206,2.6386,41.11194,2.28075,1.59341,3.63417,13.79351,1155.98,21267.1017
1072, 18/09/2023 01:05:53,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.14543,97.75405,2.95494,2.26443,1152.40045,2.17107,91.1479,2.92071,1148.07015,41.43533,42.43243,2.81014,2.3737,3.38639,1.55978,3.24063,1.4311,14.44631,13.8047,3.47555,41.31396,1.80831,1.59262,2.87994,15.54459,1199.44,21287.0923
1073, 18/09/2023 01:06:53,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,91.02535,97.2078,2.97374,2.206,1154.52058,2.17065,91.14779,2.92114,1148.07591,41.4352,42.30439,2.81044,2.46874,3.38574,1.55978,3.20572,1.45318,14.44654,13.85436,3.46645,41.28534,1.71329,1.56362,2.67893,14.70657,1154.45,21306.3332
1074, 18/09/2023 01:07:53,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,92.43446,97.46132,2.97414,2.16747,1153.31309,2.17049,91.14894,2.92127,1148.04189,41.43706,42.48941,2.80872,2.30163,3.38564,1.55985,3.19396,1.47359,14.4471,13.88195,3.07144,43.58914,1.98453,1.64545,3.26546,15.08358,1108.82,21324.8136
1075, 18/09/2023 01:08:53,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,83.47982,96.62563,2.93425,2.20358,1156.56513,2.17067,91.14175,2.92113,1148.04902,41.43529,42.26001,2.80967,2.4359,3.38599,1.55988,3.25918,1.47904,14.44752,13.90308,2.77879,39.46826,2.37154,1.59289,3.77761,14.92352,1155.94,21344.0793
1076, 18/09/2023 01:09:53,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,76.22683,94.85489,2.95371,2.17482,1152.14629,2.17106,91.12801,2.92086,1147.97707,41.43359,42.06728,2.81013,2.49857,3.38682,1.55998,3.2725,1.50472,14.44893,14.11053,2.65648,39.33027,2.6199,1.68248,4.40793,16.17907,1061.14,21361.7649
1077, 18/09/2023 01:10:53,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,83.07996,94.29255,2.97263,2.13863,1150.27088,2.1712,91.12085,2.92088,1147.93337,41.43203,42.01442,2.81095,2.5095,3.38701,1.55997,3.25256,1.52086,14.44952,14.18962,2.93736,39.59506,2.32886,1.54855,3.60634,15.14176,1096.88,21380.0463
1078, 18/09/2023 01:11:53,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,84.23442,93.34553,2.93877,2.16283,1150.0309,2.17135,91.11457,2.92063,1147.91153,41.43152,41.84815,2.81041,2.56146,3.38753,1.5601,3.3175,1.53387,14.45019,14.25706,2.67002,40.81748,2.3329,1.71107,3.99174,15.22663,1122.96,21398.7623
1079, 18/09/2023 01:12:53,60.057,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,82.20764,91.55327,2.98658,2.09742,1148.23342,2.17095,91.10569,2.92088,1147.94938,41.43069,41.60286,2.8105,2.65263,3.38735,1.5603,3.28348,1.56548,14.45148,14.48182,3.18932,40.52631,1.79503,1.77789,3.19137,15.84859,1188.83,21418.5762
1080, 18/09/2023 01:13:53,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,98.51351,91.49673,3.01884,2.05925,1149.03545,2.1708,91.1123,2.92107,1147.98333,41.43185,41.58391,2.81023,2.71357,3.38692,1.56022,3.23404,1.57049,14.45095,14.50412,3.15486,42.64948,1.9971,1.46847,2.93267,13.88499,1184.8,21438.3229
1081, 18/09/2023 01:14:53,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,96.20885,91.2382,2.93843,2.14539,1150.22063,2.17109,91.11664,2.92087,1147.99351,41.43156,41.43752,2.81079,2.80032,3.38708,1.56009,3.35289,1.56283,14.45003,14.4445,2.69788,41.11841,2.52109,1.41409,3.56505,13.43313,1159.29,21457.6443
1082, 18/09/2023 01:15:54,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.88992,91.5258,2.8907,2.18949,1153.06637,2.17166,91.12072,2.92035,1147.99688,41.43202,41.54348,2.81027,2.67594,3.38778,1.55999,3.42112,1.56252,14.44922,14.4062,2.40465,41.94935,2.86687,1.45492,4.17107,13.52852,1151.76,21476.8403
1083, 18/09/2023 01:16:54,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.05947,90.52402,2.8709,2.22369,1154.76777,2.1721,91.11603,2.92007,1148.0066,41.43101,41.32051,2.81084,2.80367,3.38837,1.55995,3.47758,1.56387,14.44942,14.47352,2.64314,40.30808,2.66704,1.51401,4.03791,14.67451,1158.82,21496.154
1084, 18/09/2023 01:17:54,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,92.42025,89.71447,2.89839,2.195,1153.8275,2.17177,91.11724,2.92025,1148.04154,41.43188,41.25264,2.8103,2.82732,3.38804,1.56004,3.4602,1.5764,14.44965,14.59802,3.13049,42.36116,1.83498,1.6568,3.0402,14.70393,1186.04,21515.9213
1085, 18/09/2023 01:18:54,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,98.03356,89.12491,2.91006,2.15243,1151.16846,2.17106,91.12326,2.92037,1148.05675,41.43284,41.21807,2.8101,2.82866,3.38745,1.56027,3.44727,1.60157,14.44916,14.6924,3.05642,42.48078,1.50759,1.81394,2.73468,13.90247,1164.91,21535.3364
1086, 18/09/2023 01:19:54,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,106.07572,89.8781,2.9202,2.11407,1148.90629,2.17063,91.13562,2.92024,1148.03363,41.43676,41.53397,2.80724,2.58288,3.38724,1.56049,3.41504,1.61539,14.44853,14.68989,2.77231,45.95119,1.74303,1.80501,3.14619,13.72624,1121.4,21554.0264
1087, 18/09/2023 01:20:54,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,94.18183,90.41747,2.87891,2.13733,1141.66961,2.17061,91.13814,2.92014,1147.98555,41.43743,41.59417,2.80678,2.55629,3.38729,1.56052,3.45451,1.61628,14.44831,14.59837,2.80993,42.23785,2.14829,1.60426,3.44641,14.192,1090.99,21572.2096
1088, 18/09/2023 01:21:54,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,81.54014,89.76449,2.8286,2.19509,1139.29624,2.17099,91.12929,2.91986,1147.96021,41.43632,41.51999,2.80686,2.53845,3.38799,1.56058,3.55686,1.62037,14.44915,14.6443,2.64205,40.12437,2.59481,1.62374,4.2133,15.42178,1118.64,21590.8537
1089, 18/09/2023 01:22:54,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,75.62336,88.58872,2.83696,2.22418,1136.64325,2.17121,91.11457,2.9201,1147.89219,41.43564,41.32773,2.80633,2.62616,3.38834,1.56058,3.59211,1.61502,14.45135,14.77242,3.19479,40.57083,2.44978,1.55953,3.82051,17.18809,1065.16,21608.6063
1090, 18/09/2023 01:23:54,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,76.23959,88.09526,2.85768,2.2618,1131.24704,2.17188,91.10091,2.92026,1147.82962,41.43376,41.31708,2.80703,2.60632,3.38885,1.56033,3.6059,1.59427,14.4529,14.86043,3.0985,39.12019,3.1885,1.25916,4.01484,16.3415,1072.17,21626.4758
1091, 18/09/2023 01:24:54,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.69907,88.87564,2.87748,2.22195,1134.90432,2.17174,91.09789,2.92027,1147.80591,41.43338,41.41696,2.80716,2.58254,3.38885,1.56043,3.54231,1.59424,14.45326,14.7803,2.93668,40.9922,2.02227,1.67609,3.38951,14.876,1120.35,21645.1483
1092, 18/09/2023 01:25:54,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,94.72888,89.61929,2.86998,2.19706,1135.89113,2.17154,91.10087,2.92019,1147.7757,41.43268,41.48188,2.80834,2.6107,3.38868,1.56049,3.51472,1.59974,14.45252,14.67842,2.81971,40.62407,1.95332,1.63233,3.18847,13.59327,1112.51,21663.6902
1093, 18/09/2023 01:26:54,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,76.41408,89.02192,2.8582,2.21009,1136.45017,2.17187,91.08661,2.91978,1147.76152,41.43129,41.41349,2.80813,2.63604,3.38967,1.56072,3.55168,1.60703,14.45404,14.74464,2.54566,39.76445,2.50072,1.82248,4.55752,16.2413,1131.47,21682.548
1094, 18/09/2023 01:27:54,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.21713,89.33671,2.83927,2.23559,1135.37754,2.17182,91.08223,2.91977,1147.78513,41.4292,41.31598,2.80975,2.75308,3.38965,1.56075,3.56386,1.59415,14.45401,14.64498,2.90707,39.11229,2.11333,1.59255,3.36559,14.41368,1173.95,21702.1139
1095, 18/09/2023 01:28:54,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,90.31821,88.80279,2.83417,2.23743,1139.27048,2.17169,91.08148,2.91988,1147.86926,41.42945,41.24844,2.8097,2.76969,3.38952,1.56077,3.58601,1.60274,14.45428,14.70579,3.04167,41.6927,2.04792,1.59044,3.25709,14.74459,1236.46,21722.7216
1096, 18/09/2023 01:29:54,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,84.32613,88.01971,2.86739,2.21942,1140.93902,2.17174,91.07498,2.92014,1147.90111,41.4291,41.24264,2.80964,2.72287,3.3895,1.56073,3.57162,1.60926,14.45533,14.85558,3.20881,41.03729,2.22299,1.5099,3.35649,15.61532,1182.99,21742.4381
1097, 18/09/2023 01:30:54,60.06,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,84.08142,87.25556,2.91615,2.19655,1142.05759,2.172,91.06836,2.92029,1147.91908,41.42828,41.14504,2.81009,2.79673,3.38964,1.56061,3.52996,1.60705,14.45616,14.98025,3.09106,40.5083,2.48975,1.42573,3.5497,15.37932,1167.99,21761.9045
1098, 18/09/2023 01:31:55,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,97.35945,87.94084,2.90427,2.16676,1137.31758,2.17202,91.07341,2.91985,1147.8673,41.42965,41.32589,2.80887,2.65929,3.39003,1.56077,3.51612,1.62275,14.45559,14.92465,2.4539,43.09371,2.19966,1.75435,3.85896,13.7745,1085.59,21779.9977
1099, 18/09/2023 01:32:55,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.66434,87.75546,2.85634,2.19634,1139.81502,2.1721,91.07208,2.91938,1147.93422,41.42968,41.2626,2.80856,2.67584,3.39061,1.56098,3.58517,1.63234,14.45555,14.90302,2.48179,41.46122,2.24231,1.79041,4.01465,14.40694,1219.64,21800.325
1100, 18/09/2023 01:33:55,60.057,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,93.75182,87.52333,2.83402,2.24369,1148.13498,2.17205,91.07462,2.91917,1148.05778,41.42964,41.18722,2.8087,2.7027,3.3907,1.56106,3.63621,1.62064,14.45502,14.89801,2.71385,41.38572,2.11986,1.64357,3.48413,13.91583,1274.83,21821.5722
1101, 18/09/2023 01:34:55,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,83.27048,86.10873,2.8669,2.24449,1154.35782,2.17163,91.06688,2.9195,1148.11695,41.42901,40.84545,2.80885,2.93053,3.3904,1.56122,3.62834,1.61656,14.45625,15.03662,3.28591,40.75112,1.77001,1.73391,3.06904,15.78205,1212.04,21841.7729
1102, 18/09/2023 01:35:55,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.06131,85.55722,2.86306,2.24893,1160.94307,2.17169,91.06096,2.91934,1148.1571,41.42998,40.87034,2.80728,2.84433,3.39089,1.56141,3.66044,1.62764,14.45743,15.14011,2.76793,42.4946,2.2239,1.76778,3.93136,15.77484,1192.29,21861.6444
1103, 18/09/2023 01:36:55,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.18809,85.79961,2.84885,2.27204,1160.34029,2.17237,91.05593,2.91887,1148.12389,41.4287,40.85602,2.80786,2.88278,3.39178,1.56133,3.67601,1.61794,14.45747,15.08165,2.44326,39.89028,3.0362,1.47044,4.46456,14.50077,1108.83,21880.1248
1104, 18/09/2023 01:37:55,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.31073,86.71963,2.8142,2.26859,1166.0723,2.17255,91.05441,2.91861,1148.13363,41.42747,40.8177,2.80883,2.99531,3.39209,1.56134,3.67158,1.61844,14.45712,14.88719,2.64767,40.03462,2.37705,1.57337,3.73998,14.06798,1159.17,21899.4443
1105, 18/09/2023 01:38:55,60.055,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.11124,87.43937,2.83124,2.17571,1171.39751,2.17193,91.05078,2.91901,1148.14391,41.42746,40.95972,2.80864,2.92848,3.39152,1.56152,3.58958,1.64984,14.45797,14.83409,3.41691,41.4196,1.55547,1.76531,2.7459,15.4144,1159.79,21918.7742
1106, 18/09/2023 01:39:55,60.063,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,95.10647,87.88979,2.80648,2.21112,1172.4319,2.17229,91.05415,2.91867,1148.13434,41.4275,40.99107,2.80877,2.92797,3.39192,1.56145,3.61936,1.63689,14.45723,14.75155,2.55467,41.47163,2.60696,1.4768,3.84995,13.60807,1137.07,21937.7254
1107, 18/09/2023 01:40:55,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.31463,87.32313,2.81008,2.21081,1173.23456,2.17209,91.04923,2.91863,1148.11521,41.42563,40.90095,2.80995,2.92951,3.39189,1.56158,3.63056,1.64219,14.45736,14.81684,2.87773,39.22703,1.95834,1.71577,3.36005,14.60684,1125.74,21956.4877
1108, 18/09/2023 01:41:55,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,97.26178,88.76115,2.8505,2.19284,1181.63319,2.17216,91.05494,2.91881,1148.21593,41.42653,41.07556,2.80975,2.92883,3.3916,1.56139,3.53322,1.61125,14.45686,14.66429,3.13093,42.35429,2.25276,1.36837,3.0826,13.93564,1254.03,21977.3882
1109, 18/09/2023 01:42:55,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,90.05684,89.01651,2.86475,2.22977,1186.94287,2.17261,91.05399,2.919,1148.31221,41.42631,41.21445,2.81008,2.83379,3.39163,1.56109,3.53699,1.58625,14.457,14.67681,3.12919,41.20044,2.76813,1.23876,3.42903,14.6064,1249.89,21998.2198
1110, 18/09/2023 01:43:55,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,81.59925,88.39443,2.85338,2.27268,1184.81567,2.17306,91.04473,2.91895,1148.36528,41.42551,41.13402,2.80995,2.82882,3.39218,1.56101,3.58761,1.57859,14.45812,14.74113,2.8695,40.51474,2.70752,1.47624,3.99696,15.70532,1206.42,22018.3267
1111, 18/09/2023 01:44:55,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,79.76392,88.07546,2.82111,2.25862,1183.04709,2.17293,91.03398,2.91874,1148.37182,41.42458,41.0896,2.80984,2.82414,3.39266,1.56133,3.62655,1.60565,14.4594,14.76062,2.71164,40.33414,2.05035,1.92787,3.9528,15.94624,1155.85,22037.5908
1112, 18/09/2023 01:45:55,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,91.21778,88.5628,2.80131,2.24935,1188.64983,2.17307,91.03415,2.91861,1148.46656,41.42402,41.10921,2.81043,2.83536,3.39281,1.5613,3.6265,1.61224,14.45909,14.67533,2.77855,40.82343,2.32091,1.53135,3.55411,14.13021,1248.78,22058.4038
1113, 18/09/2023 01:46:55,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,92.26965,88.32048,2.82708,2.22027,1202.41555,2.1727,91.03535,2.91854,1148.60836,41.42467,41.06092,2.80964,2.86574,3.39272,1.56152,3.58897,1.61645,14.45912,14.71613,2.84769,42.09869,1.84261,1.78995,3.29818,14.48943,1293.68,22079.9651
1114, 18/09/2023 01:47:55,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.63056,88.32014,2.87904,2.17644,1203.93399,2.17216,91.03401,2.91881,1148.69521,41.42471,41.06179,2.80956,2.8827,3.39223,1.56168,3.51046,1.61294,14.45954,14.75044,3.23611,41.46451,1.6539,1.73596,2.87112,14.90903,1241.38,22100.6547
1115, 18/09/2023 01:48:56,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,94.77514,88.35886,2.87957,2.19264,1198.51337,2.17233,91.03726,2.91862,1148.73989,41.42469,41.06155,2.80962,2.8767,3.39239,1.56164,3.51618,1.60363,14.4589,14.74282,2.70938,41.40331,2.36746,1.50693,3.56759,13.74878,1198.19,22120.6245
1116, 18/09/2023 01:49:56,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,88.53328,88.73472,2.81948,2.24778,1198.10407,2.17268,91.03504,2.91809,1148.79189,41.4232,40.99598,2.8105,2.93118,3.39306,1.56169,3.58815,1.59631,14.45842,14.6175,2.41351,39.76372,2.54678,1.62591,4.14085,13.91815,1206.02,22140.7249
1117, 18/09/2023 01:50:56,60.058,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.23258,89.03089,2.80553,2.26094,1197.4361,2.17291,91.03341,2.91774,1148.82152,41.42323,40.92749,2.8102,3.02447,3.39359,1.56177,3.59214,1.58878,14.45848,14.5352,2.57358,41.45727,2.41387,1.65345,3.9912,14.52694,1182.11,22160.4267
1118, 18/09/2023 01:51:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,88.31743,89.22437,2.81884,2.22842,1201.52014,2.17314,91.03105,2.91747,1148.84589,41.42164,40.90425,2.81128,3.06105,3.39394,1.56177,3.55208,1.59399,14.45813,14.50597,2.62696,39.61014,2.43363,1.55849,3.79278,14.05759,1176.39,22180.0332
1119, 18/09/2023 01:52:56,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,93.30754,89.46911,2.81371,2.23913,1201.24314,2.17346,91.03294,2.91714,1148.85095,41.42109,40.95329,2.81168,3.02067,3.39432,1.56171,3.55739,1.58874,14.45743,14.47974,2.56832,40.79071,2.56501,1.49132,3.82527,13.65473,1154.69,22199.278
1120, 18/09/2023 01:53:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,83.78911,89.24702,2.80384,2.26308,1202.16057,2.17318,91.02638,2.91739,1148.87343,41.41903,40.80072,2.81321,3.14765,3.394,1.56177,3.57524,1.57981,14.45791,14.45392,3.2211,39.08419,1.86464,1.62605,3.03199,15.00401,1174.37,22218.8509
1121, 18/09/2023 01:54:56,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,84.96123,88.58951,2.85931,2.21853,1209.11023,2.17293,91.02045,2.91784,1148.96197,41.41823,40.74214,2.81364,3.16894,3.39357,1.56175,3.51395,1.58391,14.45884,14.57636,3.44822,40.56701,1.90142,1.54489,2.93748,15.45617,1243.85,22239.5817
1122, 18/09/2023 01:55:56,60.056,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.8486,88.74013,2.84991,2.29061,1214.85138,2.1737,91.01746,2.91767,1149.02479,41.4186,40.90708,2.81299,3.03447,3.39426,1.56151,3.56594,1.55676,14.45929,14.59925,2.74236,41.81654,3.20065,1.29766,4.15336,14.94866,1217.86,22259.8793
1123, 18/09/2023 01:56:56,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.41938,88.08925,2.87184,2.29016,1210.72716,2.17375,91.01406,2.91816,1149.06433,41.41948,40.90392,2.81196,2.97338,3.39397,1.56134,3.56747,1.55774,14.4604,14.71875,3.53557,42.41222,2.24243,1.3707,3.07371,15.71353,1193.32,22279.7679
1124, 18/09/2023 01:57:56,60.062,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,85.69781,87.79607,2.87367,2.22387,1205.24622,2.17331,91.0092,2.91837,1149.08076,41.41935,40.90649,2.81161,2.92448,3.39371,1.56154,3.54675,1.59486,14.46128,14.77528,3.16775,41.26368,1.7291,1.7902,3.09543,15.47642,1167.88,22299.2326
1125, 18/09/2023 01:58:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,97.13325,88.81346,2.87781,2.13996,1203.45047,2.1726,91.01436,2.91839,1149.10708,41.41972,40.99399,2.81182,2.94895,3.3932,1.56182,3.46864,1.6209,14.46066,14.64673,2.93662,41.83467,1.50653,1.86951,2.81648,13.76097,1178.98,22318.8823
1126, 18/09/2023 01:59:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,92.95536,89.7153,2.90942,2.11362,1208.79904,2.17211,91.0161,2.91862,1149.18848,41.41925,41.02884,2.81266,3.01894,3.39263,1.56191,3.39055,1.60415,14.46038,14.53168,3.19443,40.90639,1.67456,1.6576,2.77575,14.16202,1237.29,22339.5038
1127, 18/09/2023 02:00:56,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,83.71803,89.19298,2.91964,2.09596,1205.55026,2.172,91.00915,2.91862,1149.23533,41.41903,41.05179,2.81209,2.93387,3.39281,1.56207,3.39287,1.61877,14.46142,14.63215,2.92325,41.15511,2.05727,1.74934,3.59886,15.6341,1201.5,22359.5288
1128, 18/09/2023 02:01:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,91.26069,89.11738,2.89193,2.14655,1202.3081,2.17234,91.00939,2.91817,1149.32914,41.41947,41.03528,2.81145,2.9445,3.39347,1.56212,3.44852,1.60654,14.46126,14.61886,2.49947,41.89629,2.53141,1.61924,4.09897,14.29253,1250.01,22380.3624
1129, 18/09/2023 02:02:56,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.03669,89.07615,2.86728,2.19257,1200.78942,2.17244,91.00755,2.9181,1149.39296,41.41958,41.03998,2.81131,2.9406,3.39366,1.56214,3.49926,1.59597,14.46155,14.60943,2.84718,41.53976,2.27862,1.58279,3.60656,14.77503,1219.66,22400.69
1130, 18/09/2023 02:03:56,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,89.95681,88.77237,2.88009,2.17259,1199.28297,2.17233,91.00663,2.91809,1149.41541,41.41936,41.02427,2.81153,2.95305,3.39364,1.56221,3.48638,1.60471,14.46162,14.66282,2.90235,41.17216,2.05866,1.63836,3.37284,14.54426,1175.09,22420.2748
1131, 18/09/2023 02:04:57,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,90.39367,88.8908,2.89687,2.18423,1195.22657,2.17284,91.0061,2.9178,1149.40979,41.41957,41.14903,2.81106,2.85291,3.39421,1.56211,3.47995,1.59322,14.46158,14.69633,2.6115,41.66351,2.81389,1.44675,4.07101,14.40964,1142.8,22439.3214
1132, 18/09/2023 02:05:57,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,86.66497,88.72572,2.92635,2.14799,1192.16279,2.17257,91.00236,2.91786,1149.39619,41.41868,41.07897,2.81156,2.91308,3.3941,1.56225,3.43183,1.5977,14.46191,14.71813,2.98365,40.3678,1.88561,1.7263,3.25514,14.86285,1133.24,22458.2087
1133, 18/09/2023 02:06:57,60.059,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,77.32282,87.96211,2.94842,2.12231,1189.57491,2.17244,90.98956,2.91788,1149.38423,41.41732,41.09338,2.81158,2.83448,3.39438,1.56247,3.42708,1.61479,14.46349,14.86556,2.94213,39.75956,2.04302,1.82801,3.73466,16.36611,1135.18,22477.1284
1134, 18/09/2023 02:07:57,60.061,60.06, Pila 6823 norte[Pila 6823 norte], AC mantencion 03-03-2016 .,87.44711,87.6058,2.99533,2.07714,1192.54311,2.17214,90.98631,2.91818,1149.42942,41.41694,41.10649,2.81192,2.82953,3.39401,1.56252,3.37143,1.62311,14.46407,14.96029,3.28224,40.99669,1.84196,1.61986,2.98371,15.11001,1200.21,22497.1319
