Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""MgO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"
665, 09/01/2023 21:50:10,60.068,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.40243,91.55309,2.7238,2.13945,1220.5488,2.25466,94.26114,3.00377,1165.74411,41.83972,40.90025,2.82097,3.41464,3.26155,1.44659,3.5245,1.64739,14.14218,14.08718,2.0238,40.25905,3.67566,2.52092,13.45949,1260.4
666, 09/01/2023 21:51:10,60.05,60.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.43041,90.41087,2.73545,2.10528,1214.72793,2.25377,94.2438,3.0032,1165.71705,41.83804,40.86354,2.82133,3.38183,3.2622,1.44744,3.53489,1.67906,14.14399,14.26251,2.65199,40.55963,3.08746,1.79083,15.50565,1145.59
667, 09/01/2023 21:52:10,60.058,60.05, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,97.30083,90.42437,2.69557,2.09711,1215.84195,2.25259,94.24782,3.00208,1165.72728,41.83801,40.89837,2.82066,3.31515,3.26264,1.44839,3.57923,1.70675,14.1429,14.24874,2.32941,41.80605,2.329,1.66792,13.33809,1173.17
668, 09/01/2023 21:53:10,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.93043,90.80489,2.69502,2.08517,1221.32732,2.25154,94.25017,3.00141,1165.85626,41.8363,40.77401,2.82234,3.46359,3.26263,1.44907,3.54776,1.70142,14.14171,14.14665,2.57887,40.67207,3.97421,1.70749,13.32559,1253.74
669, 09/01/2023 21:54:11,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.2437,89.38677,2.66598,2.09825,1227.82969,2.25108,94.24418,2.99955,1166.01503,41.83483,40.68346,2.82227,3.40426,3.26432,1.45011,3.63758,1.73363,14.1412,14.31955,2.0954,40.8267,2.77039,2.04091,13.79301,1272.74
670, 09/01/2023 21:55:11,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,92.91153,89.68661,2.64499,2.03091,1230.06143,2.24938,94.24219,2.99869,1166.16697,41.83571,40.74552,2.82042,3.33982,3.26457,1.45132,3.61924,1.78207,14.14149,14.28641,2.51125,42.42732,1.54659,1.50467,14.33447,1268.77
671, 09/01/2023 21:56:11,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,96.8553,90.19244,2.63625,2.01222,1224.81908,2.24919,94.24558,2.99779,1166.16934,41.83463,40.61424,2.82133,3.52142,3.26516,1.45171,3.58728,1.78275,14.14016,14.15674,2.41891,41.03282,3.4958,2.13341,13.16546,1167.91
672, 09/01/2023 21:57:11,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.28841,89.91082,2.62463,1.99049,1220.15415,2.249,94.24009,2.99684,1166.18851,41.83386,40.55347,2.82117,3.51207,3.26613,1.45226,3.59465,1.80591,14.14026,14.17449,2.43137,41.25306,2.69524,2.1378,14.20784,1180.15
673, 09/01/2023 21:58:11,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.62912,89.64619,2.59296,1.98749,1213.25412,2.24913,94.23637,2.99562,1166.19257,41.83676,40.75614,2.81717,3.2625,3.26773,1.45289,3.66039,1.84172,14.14116,14.26677,2.31272,43.99244,-0.20757,2.32569,14.81234,1169.18
674, 09/01/2023 21:59:11,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.93486,89.44737,2.56166,1.99848,1206.7733,2.24919,94.2385,2.99415,1166.13936,41.83579,40.63304,2.81767,3.36145,3.26904,1.45343,3.70318,1.853,14.13976,14.23306,2.12788,41.09295,3.20404,2.28169,13.06461,1125.4
675, 09/01/2023 22:00:11,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,86.5766,89.79365,2.56942,1.91419,1199.50509,2.24693,94.2281,2.9949,1166.06956,41.83463,40.67634,2.81742,3.3082,3.26761,1.45425,3.63201,1.89741,14.14148,14.20739,3.64932,40.92475,2.62212,1.02373,15.49031,1111.91
676, 09/01/2023 22:01:11,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,113.51078,91.58535,2.51725,1.93389,1194.24236,2.24683,94.25079,2.99421,1166.07614,41.83686,41.00736,2.81698,3.09451,3.26762,1.45432,3.66736,1.89637,14.13849,14.00532,2.49734,43.46355,2.49243,2.17356,11.94469,1170.93
677, 09/01/2023 22:02:11,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.11198,92.5602,2.5209,1.88428,1193.42992,2.24549,94.25851,2.99431,1166.09535,41.83755,41.25782,2.81705,2.91811,3.26673,1.4548,3.61524,1.91863,14.13771,13.95034,3.06703,42.32565,2.86458,1.46204,13.57445,1180.18
678, 09/01/2023 22:03:11,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,85.70245,92.87993,2.52032,1.85909,1191.44332,2.24447,94.24662,2.99457,1166.06105,41.8356,41.41815,2.81841,2.81562,3.2663,1.45526,3.60133,1.93715,14.13905,13.95875,3.19641,40.35141,3.85305,1.62141,15.1592,1140
679, 09/01/2023 22:04:11,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.23305,93.2767,2.51098,1.88661,1188.29673,2.24426,94.2466,2.99397,1166.06875,41.83805,41.64251,2.81611,2.64203,3.26698,1.45571,3.63494,1.92671,14.13959,13.96517,2.61162,43.66404,1.09549,2.11419,14.54069,1171.77
680, 09/01/2023 22:05:11,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.08031,92.63039,2.58979,1.85548,1184.50508,2.24405,94.22768,2.99409,1166.12678,41.83817,41.75912,2.81433,2.49184,3.26744,1.45605,3.55257,1.91463,14.14255,14.15889,3.07411,41.89888,1.49757,2.11232,16.31674,1207.85
681, 09/01/2023 22:06:11,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,89.88083,93.15776,2.62383,1.87361,1185.36904,2.24388,94.22159,2.99445,1166.11767,41.83905,41.88425,2.81313,2.41525,3.26729,1.45609,3.51396,1.87551,14.14396,14.14107,3.27327,42.50143,1.90192,2.11609,15.21181,1159.28
682, 09/01/2023 22:07:11,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,92.56987,92.85786,2.68285,1.89839,1186.22073,2.24359,94.21926,2.99484,1166.14479,41.84048,41.9573,2.81144,2.36406,3.26699,1.45614,3.47802,1.83209,14.14501,14.24625,3.29073,42.89898,1.56521,2.037,14.9224,1186.06
683, 09/01/2023 22:08:11,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,81.77412,91.79289,2.76506,1.9099,1184.67184,2.24303,94.19915,2.99612,1166.23859,41.84035,42.03369,2.81043,2.23074,3.26618,1.45615,3.4388,1.80051,14.14868,14.48705,4.03736,41.74281,2.09497,1.84741,16.75761,1232.6
684, 09/01/2023 22:09:11,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,75.34526,90.57427,2.86345,1.93875,1184.47204,2.24354,94.16728,2.99658,1166.38947,41.83657,41.91828,2.81204,2.31344,3.26678,1.45608,3.38595,1.74646,14.15239,14.69641,3.28605,39.22261,3.92151,2.60873,16.71499,1270.13
685, 09/01/2023 22:10:11,96.094,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,70.32621,88.79026,2.90271,2.04671,1148.00244,2.24468,94.12687,2.9966,1165.79917,41.83081,41.58786,2.81439,2.52005,3.26819,1.45597,3.44495,1.68317,14.15644,14.88543,3.01225,37.7077,4.48855,3.09347,17.02842,756.168
686, 09/01/2023 22:11:48,60.065,96.09, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,80.81059,87.73426,2.95976,2.02634,1150.18204,2.24401,94.10619,2.99696,1165.84548,41.82982,41.59177,2.81356,2.43379,3.2682,1.45641,3.41597,1.68578,14.15945,15.09997,3.24491,41.10401,2.19968,1.84363,16.37515,1199.66
687, 09/01/2023 22:12:48,60.054,60.07, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,78.80255,86.93599,3.01075,2.05367,1151.39222,2.24454,94.08264,2.99714,1165.8889,41.82736,41.50672,2.814,2.46383,3.26887,1.45637,3.40263,1.65685,14.16221,15.23284,3.11755,39.99745,3.13714,2.64071,16.20679,1197.68
688, 09/01/2023 22:13:48,60.063,60.05, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.31259,86.31047,3.05699,2.05511,1156.33998,2.24475,94.06487,2.99692,1165.99256,41.82503,41.251,2.8141,2.66454,3.26961,1.45656,3.36081,1.63535,14.16397,15.27322,2.85839,40.10934,2.88837,2.38367,15.42994,1239.44
689, 09/01/2023 22:14:48,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,78.00213,85.18291,3.15159,2.00296,1158.96522,2.2436,94.03992,2.99745,1165.99358,41.82495,41.29265,2.81207,2.53891,3.26946,1.45724,3.28987,1.64251,14.16806,15.54485,3.37608,41.7343,1.23924,1.59231,17.32106,1166.76
690, 09/01/2023 22:15:48,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,77.67151,84.56499,3.1197,2.11781,1166.60011,2.24406,94.01414,2.99757,1166.08039,41.82225,41.21692,2.81217,2.55699,3.27023,1.45728,3.39729,1.60416,14.17105,15.60301,3.07124,39.8331,2.8822,2.57129,16.35391,1228.32
691, 09/01/2023 22:16:48,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.80187,83.45857,3.14536,2.12922,1169.77009,2.24422,94.00971,2.99745,1166.15167,41.82019,41.00756,2.81386,2.66231,3.27041,1.45726,3.40542,1.59937,14.17095,15.74187,2.91265,40.33364,4.0392,2.36018,14.09703,1217.77
692, 09/01/2023 22:17:48,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,80.43623,82.30408,3.10391,2.22725,1169.5439,2.24509,93.98917,2.9967,1166.16576,41.82004,40.96065,2.81215,2.57316,3.27222,1.4575,3.53842,1.58869,14.17355,15.9141,2.56508,41.67983,1.49276,2.83821,16.16162,1176.74
693, 09/01/2023 22:18:48,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.51782,82.11219,3.05381,2.30734,1170.10792,2.24584,93.97327,2.99588,1166.14362,41.81791,40.94626,2.81209,2.50358,3.27373,1.45768,3.63504,1.57542,14.17475,15.91174,2.49445,40.11817,2.76672,2.78261,15.11327,1149.1
694, 09/01/2023 22:19:48,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.41279,81.90393,3.10463,2.2504,1169.4961,2.24439,93.96821,2.99639,1166.13855,41.82161,41.00789,2.80769,2.39577,3.27308,1.45833,3.57002,1.58639,14.17714,16.00875,3.38957,44.68402,-0.62142,1.40801,16.02957,1162.28
695, 09/01/2023 22:20:48,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.51358,81.93102,3.10545,2.22856,1166.6061,2.24371,93.95175,2.99651,1166.13651,41.82078,40.95755,2.80674,2.43381,3.27317,1.45882,3.55331,1.59444,14.17945,15.98607,3.085,41.14721,2.06034,1.82205,15.97479,1164.58
696, 09/01/2023 22:21:48,60.063,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,86.53726,81.7458,3.07576,2.25289,1167.61912,2.24408,93.94094,2.99624,1166.14812,41.82298,41.02266,2.80341,2.32568,3.27414,1.45902,3.60943,1.60213,14.18166,16.02953,2.81918,43.50315,0.23147,2.49884,15.88426,1174.92
697, 09/01/2023 22:22:48,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,90.65871,81.5929,3.0273,2.29513,1165.85985,2.24472,93.93671,2.99556,1166.13903,41.82158,40.87754,2.8033,2.40103,3.27512,1.45904,3.67489,1.60117,14.18143,15.97223,2.53785,40.71318,2.71011,2.73973,13.99394,1159.17
698, 09/01/2023 22:23:48,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.3272,82.30001,2.95546,2.35256,1160.2034,2.24539,93.93719,2.99522,1166.11726,41.82024,40.81058,2.80435,2.50171,3.27562,1.45882,3.74269,1.59091,14.18068,15.76325,2.74463,40.77824,3.62423,2.8435,13.59586,1149.26
699, 09/01/2023 22:24:48,60.063,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,85.87734,83.06309,2.92769,2.34113,1152.93005,2.24565,93.9257,2.99505,1166.12077,41.8204,40.99972,2.80349,2.37573,3.27631,1.45896,3.75169,1.60251,14.18236,15.6754,2.87815,41.93926,2.14477,2.42678,15.47287,1168.8
700, 09/01/2023 22:25:48,60.057,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.75032,84.83771,2.91011,2.29281,1180.39602,2.24572,93.92812,2.9947,1166.08825,41.8244,41.49006,2.79942,2.04472,3.27691,1.45918,3.71461,1.62011,14.18317,15.52461,2.75507,44.9901,-0.43651,2.29538,14.82271,1140.64
701, 09/01/2023 22:26:48,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.08645,85.49649,2.8886,2.28675,1171.43568,2.24493,93.92458,2.9946,1165.95515,41.82681,41.6604,2.79622,1.91294,3.27698,1.45972,3.72272,1.62795,14.18453,15.45595,2.91514,43.9019,0.01428,1.72916,15.35867,1053.02
702, 09/01/2023 22:27:49,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,91.41838,86.32117,2.87509,2.27104,1162.3151,2.2451,93.92161,2.99452,1165.81946,41.82635,41.76141,2.79626,1.88445,3.2772,1.45971,3.70403,1.63098,14.18476,15.33865,2.92296,41.42551,2.83497,2.39258,14.38431,1050.25
703, 09/01/2023 22:28:49,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,94.73904,87.10039,2.86815,2.26789,1151.76418,2.24524,93.92258,2.99419,1165.71893,41.82622,41.87659,2.79629,1.87205,3.27753,1.45977,3.68742,1.62593,14.1844,15.23947,2.74025,41.71409,2.81868,2.35136,13.87704,1082.55
704, 09/01/2023 22:29:49,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,82.26823,87.47356,2.86027,2.36708,1145.2259,2.24611,93.90735,2.99457,1165.59707,41.82494,41.81522,2.7964,1.97847,3.27797,1.4594,3.72105,1.572,14.18639,15.13951,3.31518,40.74272,2.89319,3.18975,15.88445,1062.78
705, 09/01/2023 22:30:49,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,92.6435,88.56369,2.93274,2.34065,1137.65667,2.24596,93.90575,2.99625,1165.54178,41.82336,41.87604,2.79854,2.08397,3.2762,1.45871,3.58816,1.53297,14.18697,15.01895,5.1928,40.55603,4.45006,2.07021,14.62142,1121.27
706, 09/01/2023 22:31:49,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,98.85305,89.00453,2.93597,2.33982,1127.20245,2.24608,93.91137,2.99622,1165.42115,41.82379,42.00859,2.7987,1.99591,3.27612,1.4586,3.57782,1.5291,14.18624,14.99376,2.96489,42.18596,2.94004,2.34962,13.57092,1063.47
707, 09/01/2023 22:32:49,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,101.38538,90.42021,2.93698,2.32112,1123.77885,2.24655,93.92021,2.99552,1165.37407,41.8251,42.08905,2.79768,2.02916,3.27679,1.45859,3.51932,1.51621,14.18496,14.78926,2.49621,42.87195,1.97443,2.62674,13.15615,1127.8
708, 09/01/2023 22:33:49,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,105.41732,91.93733,2.99813,2.22771,1126.39566,2.24549,93.93426,2.99593,1165.40058,41.82717,42.3141,2.79692,1.99371,3.27562,1.45875,3.37554,1.51525,14.18382,14.66318,3.35723,43.38578,2.22646,1.50728,13.32556,1185.55
709, 09/01/2023 22:34:49,60.082,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,95.37826,92.26928,2.96379,2.29437,1124.49673,2.24534,93.93601,2.99576,1165.36235,41.826,42.0565,2.79805,2.28685,3.27556,1.45883,3.40688,1.48489,14.18309,14.49817,2.86687,40.89764,3.69665,2.12724,13.60179,1134.97
710, 09/01/2023 22:35:49,60.038,60.08, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,104.11511,93.76358,2.94677,2.30853,1124.0206,2.24492,93.94823,2.99557,1165.35278,41.82819,42.21988,2.79664,2.26131,3.27531,1.45899,3.38897,1.46802,14.18192,14.31244,2.83983,43.53794,1.69432,1.94593,13.26616,1157.89
711, 09/01/2023 22:36:49,60.058,60.04, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,107.75455,95.14252,2.93711,2.3007,1120.40257,2.24511,93.96298,2.99514,1165.30051,41.8273,42.05634,2.79825,2.52382,3.27523,1.45883,3.33336,1.44885,14.17916,14.04586,2.63501,41.11384,4.08784,2.41652,11.9648,1123.21
712, 09/01/2023 22:37:49,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.39868,95.7997,2.96726,2.2588,1117.73097,2.24497,93.97071,2.99504,1165.24526,41.82943,42.24765,2.79703,2.46299,3.27517,1.45889,3.27776,1.45111,14.17867,14.03179,2.91356,43.55769,1.80507,2.13541,13.78612,1120.59
713, 09/01/2023 22:38:49,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,111.40748,96.85652,2.94228,2.24379,1116.26483,2.24536,93.99009,2.99424,1165.19913,41.83253,42.4883,2.79539,2.31679,3.27568,1.45886,3.27864,1.46121,14.17636,13.94596,2.40735,44.31832,1.47693,2.56405,12.32204,1128.12
714, 09/01/2023 22:39:49,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.86054,97.97665,2.93986,2.18284,1112.46798,2.24449,93.99802,2.99404,1165.13707,41.83319,42.51877,2.79473,2.32486,3.27527,1.45925,3.21925,1.4748,14.17536,13.79982,2.82984,42.37263,2.25815,1.65481,13.35196,1114.58
715, 09/01/2023 22:40:49,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,102.75737,98.46722,2.91508,2.21026,1117.43698,2.24507,94.00864,2.99326,1165.19383,41.83348,42.31862,2.7949,2.55335,3.27594,1.45917,3.22431,1.45879,14.17341,13.6516,2.44871,42.05164,2.92173,2.70354,12.6955,1207.91
716, 09/01/2023 22:41:49,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,109.89048,99.72345,2.92952,2.2195,1126.79259,2.24447,94.02693,2.99343,1165.2301,41.83335,42.17876,2.7972,2.8491,3.27487,1.45908,3.16319,1.42518,14.17074,13.44171,3.15078,41.70419,4.49831,1.7821,12.18693,1192.91
717, 09/01/2023 22:42:49,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,116.17104,101.35823,2.93943,2.16499,1137.47473,2.24363,94.0527,2.99353,1165.29041,41.8367,42.37736,2.79667,2.81794,3.27377,1.45914,3.0942,1.4292,14.16811,13.2962,3.07865,44.27376,2.40613,1.644,12.22217,1210.69
718, 09/01/2023 22:43:50,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,115.00519,102.65943,2.93078,2.1576,1143.2393,2.24363,94.07591,2.99305,1165.29771,41.83918,42.51257,2.79587,2.77397,3.27362,1.45908,3.06959,1.42269,14.16521,13.16586,2.61431,43.74518,2.17892,2.23818,11.92866,1170.99
719, 09/01/2023 22:44:50,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,102.08008,104.11908,2.92226,2.07528,1150.02147,2.24289,94.08562,2.99328,1165.30377,41.84025,42.63014,2.79557,2.75249,3.27283,1.4592,3.00651,1.44873,14.16428,13.01938,3.18883,42.6654,2.56538,1.70939,13.44486,1170.03
720, 09/01/2023 22:45:50,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.6451,104.68043,2.83635,2.07187,1154.86819,2.24259,94.09404,2.99332,1165.3402,41.84387,42.90421,2.79246,2.47803,3.27265,1.45932,3.08893,1.49089,14.16428,12.98996,3.02451,44.6468,0.37759,2.02399,14.16278,1193.28
721, 09/01/2023 22:46:50,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,115.7747,105.80312,2.80419,2.05814,1167.67718,2.24237,94.11979,2.99265,1165.46417,41.84778,43.07654,2.79009,2.34883,3.27262,1.45944,3.09316,1.50289,14.1614,12.88823,2.50992,44.70474,1.06241,2.09368,12.05966,1255.9
722, 09/01/2023 22:47:50,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,119.49258,106.94709,2.84695,1.9794,1169.56741,2.24125,94.14723,2.99281,1165.45406,41.85192,43.22317,2.78829,2.30772,3.27134,1.45961,2.99217,1.51166,14.15884,12.82219,3.15215,45.0884,1.3714,1.42889,12.15192,1157.44
723, 09/01/2023 22:48:50,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,102.2294,106.712,2.82802,1.99671,1170.85968,2.24054,94.15741,2.99284,1165.5047,41.85352,43.20036,2.7877,2.31589,3.27078,1.45982,3.02345,1.51421,14.15792,12.83258,3.01175,43.04819,2.346,1.76249,13.46167,1204.13
724, 09/01/2023 22:49:50,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,97.48061,106.76752,2.84039,1.96918,1175.14098,2.23977,94.16191,2.99289,1165.54929,41.85924,43.55845,2.78216,1.96951,3.27069,1.46028,3.0216,1.53444,14.15927,12.94093,3.0342,46.33664,-1.59081,1.75121,15.20896,1199.74
725, 09/01/2023 22:50:50,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,109.50615,107.12915,2.82789,1.97857,1175.24346,2.23955,94.18001,2.99246,1165.54165,41.86454,43.72628,2.77809,1.82772,3.2708,1.46047,3.03952,1.53622,14.15813,12.93973,2.66312,46.1125,-0.48789,2.08365,13.24802,1159.47
726, 09/01/2023 22:51:50,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,109.4227,107.23711,2.78821,1.9845,1179.3327,2.2398,94.19702,2.99125,1165.56909,41.86483,43.78236,2.77869,1.77923,3.27152,1.46063,3.08168,1.55287,14.15503,12.9221,2.16947,42.08495,3.24798,2.4123,11.75341,1186.89
727, 09/01/2023 22:52:50,60.061,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,106.71969,107.66134,2.81452,1.94889,1181.31421,2.23892,94.21167,2.99167,1165.553,41.86749,43.80856,2.7779,1.802,3.27042,1.46071,3.0281,1.55375,14.15402,12.89571,3.40081,43.96419,2.15085,1.57483,13.34736,1152.66
728, 09/01/2023 22:53:50,60.06,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,119.08269,108.11371,2.86657,1.90967,1179.16098,2.23854,94.23786,2.99191,1165.46565,41.87293,43.93819,2.77529,1.74787,3.26954,1.46057,2.95574,1.54778,14.15207,12.90961,3.23417,46.38802,0.60704,1.89494,12.53262,1091.48
729, 09/01/2023 22:54:50,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,106.79894,108.50029,2.84468,1.98023,1181.00171,2.23922,94.25178,2.99131,1165.44005,41.87331,43.92124,2.77596,1.81756,3.26997,1.46032,2.9995,1.51473,14.14975,12.84154,2.52022,42.17412,3.31241,2.87134,12.28706,1144.74
730, 09/01/2023 22:55:50,60.062,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,100.11531,108.3249,2.87464,1.94493,1176.1203,2.23908,94.25871,2.99111,1165.40137,41.87482,43.99587,2.77459,1.73205,3.26999,1.46041,2.96423,1.52408,14.14913,12.90225,2.8298,43.11015,1.64953,2.13075,13.63897,1133.79
731, 09/01/2023 22:56:50,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,97.2695,107.4857,2.86894,1.97445,1170.50562,2.23913,94.26222,2.99117,1165.32969,41.87557,44.06099,2.77393,1.56912,3.26988,1.46034,3.01177,1.52537,14.14888,13.0168,3.04482,42.50745,2.21855,2.27892,13.94203,1105.15
732, 09/01/2023 22:57:50,60.058,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,104.94099,106.74482,2.83947,2.03632,1165.8133,2.23957,94.275,2.9907,1165.30023,41.8802,44.14882,2.76989,1.37303,3.27045,1.4603,3.09712,1.52094,14.14826,13.11286,2.63909,45.66441,-0.53707,2.60866,13.63457,1141.32
733, 09/01/2023 22:58:50,60.064,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,99.22431,105.72279,2.86787,2.03146,1163.80032,2.23948,94.28092,2.99076,1165.26968,41.88271,44.16453,2.76752,1.28158,3.27034,1.46031,3.0983,1.52516,14.14825,13.25948,3.04618,43.95187,0.79958,2.16256,14.14127,1140.35
734, 09/01/2023 22:59:50,60.059,60.06, Pila 0323 Sur[Pila 0323 Sur], AC mantencion 03-03-2016 .,104.77215,105.90684,2.8161,2.11443,1161.49848,2.24041,94.29317,2.99,1165.23275,41.88595,44.29092,2.76536,1.17562,3.27132,1.46014,3.19201,1.50963,14.14705,13.24029,2.43868,44.54426,0.99484,3.08782,13.15979,1134.93
