Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
1249, 08/08/2023 07:30:07, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 104.85256, 114.03096, 3.01825, 1.99261, 1134.20291, 2.17191, 91.16024, 2.94174, 1147.24102, 41.5878, 43.91512, 2.64974, 2.25933, 3.37715, 1.55492, 2.71236, 1.36121, 14.50886, 12.29507, 2.75215, 43.56785, 1.84603, 2.35888, 1.41731, 3.34328, 13.10186, 1119.32, 24059.6742
1250, 08/08/2023 07:31:07, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 98.44301, 113.5152, 3.09012, 1.94881, 1125.89101, 2.17154, 91.1654, 2.94212, 1147.18272, 41.58861, 43.817, 2.64969, 2.33526, 3.37646, 1.55487, 2.64282, 1.35612, 14.50856, 12.35719, 3.59263, 42.67435, 2.58154, 1.64356, 1.48548, 2.44148, 14.10814, 1068.42, 24077.4812
1251, 08/08/2023 07:32:07, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 99.13012, 112.87541, 3.07348, 1.98269, 1122.598, 2.17178, 91.17102, 2.94206, 1147.135, 41.58913, 43.73884, 2.64991, 2.37415, 3.37646, 1.5547, 2.68089, 1.35215, 14.5078, 12.39547, 2.8611, 42.27436, 2.94297, 2.54502, 1.33048, 3.3861, 13.49461, 1083.51, 24095.5398
1252, 08/08/2023 07:33:07, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.65386, 111.66799, 3.08837, 2.03471, 1115.92031, 2.17186, 91.17136, 2.94232, 1147.06423, 41.58792, 43.4489, 2.65134, 2.5765, 3.37613, 1.55449, 2.70261, 1.32825, 14.50745, 12.44877, 3.35203, 39.93116, 4.5992, 2.30979, 1.26501, 2.92192, 14.03473, 1049.58, 24113.0329
1253, 08/08/2023 07:34:07, 60.057, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.66197, 110.80021, 3.11157, 2.04267, 1112.9478, 2.17158, 91.17596, 2.9427, 1146.99954, 41.58901, 43.45825, 2.65083, 2.52382, 3.37553, 1.55441, 2.7095, 1.32645, 14.50733, 12.55813, 3.57157, 43.07661, 1.96458, 1.76117, 1.45374, 2.56028, 14.33636, 1058.58, 24130.6759
1254, 08/08/2023 07:35:07, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 103.47224, 110.35307, 3.13304, 2.06219, 1106.3218, 2.17127, 91.18448, 2.94304, 1146.94584, 41.59032, 43.46598, 2.65049, 2.51718, 3.37483, 1.55431, 2.71236, 1.31528, 14.50664, 12.61878, 3.52436, 43.30222, 2.19012, 1.72419, 1.41538, 2.44038, 13.5891, 1074.6, 24148.586
1255, 08/08/2023 07:36:07, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 103.06626, 109.83587, 3.08426, 2.12518, 1098.69757, 2.17136, 91.19249, 2.943, 1146.887, 41.59093, 43.31616, 2.65071, 2.61017, 3.37466, 1.55417, 2.78012, 1.30818, 14.50555, 12.60939, 2.88811, 42.40567, 2.94336, 2.31319, 1.36363, 3.15434, 13.04843, 1066.98, 24166.369
1256, 08/08/2023 07:37:07, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 101.85391, 108.99363, 3.05764, 2.16604, 1097.17733, 2.1714, 91.20004, 2.94301, 1146.85798, 41.59223, 43.24118, 2.64983, 2.59025, 3.3745, 1.55407, 2.835, 1.30884, 14.5048, 12.67038, 2.95208, 43.29503, 1.49505, 2.22457, 1.42027, 3.1595, 13.51986, 1108.92, 24184.851
1257, 08/08/2023 07:38:07, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.21451, 106.66578, 3.05844, 2.16554, 1094.03646, 2.17144, 91.20005, 2.94311, 1146.85764, 41.59155, 43.04436, 2.65059, 2.59595, 3.37435, 1.55397, 2.88281, 1.33122, 14.50461, 12.88836, 3.08224, 40.73381, 3.60969, 2.22304, 1.43644, 3.19325, 14.2698, 1146.43, 24203.9581
1258, 08/08/2023 07:39:07, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 93.32877, 105.1165, 3.07505, 2.18198, 1090.66413, 2.17134, 91.20164, 2.94346, 1146.82258, 41.59174, 43.03166, 2.65051, 2.49429, 3.37391, 1.55383, 2.91698, 1.33685, 14.50463, 13.08076, 3.49351, 41.84773, 2.54613, 2.02725, 1.37315, 2.78371, 14.52204, 1100.56, 24222.3008
1259, 08/08/2023 07:40:07, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.32301, 104.16119, 3.07095, 2.19402, 1090.06515, 2.17138, 91.20611, 2.94365, 1146.77486, 41.59301, 43.04321, 2.64968, 2.40816, 3.37367, 1.5537, 2.95294, 1.34591, 14.50446, 13.20155, 3.2188, 43.28554, 1.54747, 2.2252, 1.37513, 3.05993, 14.27558, 1082.72, 24240.3461
1260, 08/08/2023 07:41:07, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 95.65739, 102.21216, 3.0853, 2.20813, 1087.21663, 2.17169, 91.2094, 2.9437, 1146.74881, 41.59325, 42.77902, 2.64993, 2.50728, 3.37367, 1.55348, 2.98408, 1.3514, 14.50402, 13.37627, 3.011, 41.90612, 2.97408, 2.66969, 1.26109, 3.36672, 13.93433, 1112.69, 24258.891
1261, 08/08/2023 07:42:07, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.45569, 99.4874, 3.10963, 2.20561, 1086.87384, 2.17196, 91.2073, 2.94357, 1146.69799, 41.59373, 42.5324, 2.64908, 2.5243, 3.37404, 1.55345, 3.02573, 1.37184, 14.50443, 13.67482, 2.78339, 42.23874, 1.47382, 2.55213, 1.52341, 3.88794, 15.0619, 1078.09, 24276.8591
1262, 08/08/2023 07:43:08, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.78092, 97.93361, 3.11142, 2.21672, 1092.78903, 2.17228, 91.20774, 2.94356, 1146.70501, 41.59343, 42.37397, 2.64948, 2.55246, 3.37416, 1.55328, 3.06532, 1.38282, 14.50422, 13.84005, 2.9362, 41.21082, 3.15415, 2.6353, 1.33449, 3.51679, 14.24431, 1155.55, 24296.1183
1263, 08/08/2023 07:44:08, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.38793, 96.21653, 3.15066, 2.20724, 1094.0569, 2.17214, 91.20555, 2.94402, 1146.66461, 41.59335, 42.21352, 2.64982, 2.60185, 3.3737, 1.55317, 3.06955, 1.39067, 14.5048, 14.05266, 3.64569, 41.48718, 3.09836, 1.97052, 1.40962, 2.77769, 15.2656, 1092.77, 24314.3311
1264, 08/08/2023 07:45:08, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 78.88409, 94.40844, 3.20544, 2.20382, 1089.4484, 2.17223, 91.19581, 2.94441, 1146.59462, 41.59223, 41.98165, 2.65028, 2.69836, 3.37361, 1.55306, 3.06196, 1.38939, 14.50616, 14.26854, 3.53503, 40.01661, 3.30258, 2.32095, 1.39903, 3.24707, 16.42409, 1049.29, 24331.8192
1265, 08/08/2023 07:46:08, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 89.73065, 93.8017, 3.15325, 2.29473, 1098.61341, 2.17277, 91.19459, 2.94432, 1146.63567, 41.59239, 41.92277, 2.6501, 2.68668, 3.37402, 1.55286, 3.16077, 1.3774, 14.50632, 14.30999, 2.8369, 41.78932, 2.43014, 2.9547, 1.31004, 3.87077, 14.69747, 1196.71, 24351.7644
1266, 08/08/2023 07:47:08, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 83.80453, 92.69216, 3.17542, 2.2954, 1105.62915, 2.17303, 91.18812, 2.94451, 1146.66506, 41.59252, 41.88765, 2.6494, 2.6049, 3.37419, 1.55276, 3.17617, 1.38371, 14.50748, 14.47956, 3.18283, 41.74804, 1.76764, 2.52163, 1.42291, 3.58804, 15.949, 1182.97, 24371.4805
1267, 08/08/2023 07:48:08, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.86612, 92.69785, 3.12533, 2.30014, 1113.62867, 2.17318, 91.18865, 2.94428, 1146.68323, 41.59291, 42.02602, 2.64873, 2.42232, 3.37451, 1.5528, 3.23416, 1.40607, 14.50739, 14.50226, 2.67771, 42.0844, 1.80137, 2.3661, 1.59732, 3.77943, 14.39735, 1169.4, 24390.9705
1268, 08/08/2023 07:49:08, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.82676, 92.12962, 3.11111, 2.31514, 1116.8689, 2.17307, 91.18683, 2.94452, 1146.6554, 41.59238, 41.88389, 2.64918, 2.50644, 3.37424, 1.55275, 3.26254, 1.40922, 14.50763, 14.53433, 3.2815, 40.8961, 3.24432, 2.0152, 1.49811, 3.019, 14.82289, 1109.96, 24409.4699
1269, 08/08/2023 07:50:08, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 86.57499, 91.07256, 3.07774, 2.3579, 1117.32491, 2.17322, 91.1832, 2.94452, 1146.60762, 41.59316, 41.84, 2.64801, 2.4336, 3.3745, 1.55277, 3.34651, 1.41927, 14.50847, 14.66785, 2.94984, 42.65718, 1.04306, 2.37418, 1.57314, 3.73492, 15.65793, 1081.94, 24427.5023
1270, 08/08/2023 07:51:08, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 85.90618, 90.01775, 3.10741, 2.32344, 1122.99186, 2.17297, 91.17881, 2.94482, 1146.61297, 41.59301, 41.77241, 2.64792, 2.40774, 3.37423, 1.55282, 3.33719, 1.43632, 14.5093, 14.83327, 3.34793, 41.39722, 2.536, 1.87716, 1.61512, 3.03184, 15.55767, 1153.4, 24446.7257
1271, 08/08/2023 07:52:08, 60.057, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 92.00952, 89.43825, 3.09614, 2.34627, 1123.98533, 2.17325, 91.17944, 2.94472, 1146.59564, 41.5932, 41.67662, 2.64768, 2.46208, 3.37446, 1.55273, 3.37153, 1.43698, 14.50919, 14.88778, 2.80998, 41.83419, 2.32396, 2.57173, 1.43038, 3.67855, 14.356, 1123.99, 24465.4589
1272, 08/08/2023 07:53:08, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 104.5992, 90.29223, 3.09266, 2.35286, 1127.29107, 2.17335, 91.18946, 2.94478, 1146.63279, 41.59456, 41.85427, 2.64731, 2.36481, 3.37419, 1.55253, 3.35995, 1.42803, 14.50809, 14.80759, 3.02879, 43.24367, 2.19864, 2.3179, 1.3115, 3.03991, 13.17953, 1192.37, 24485.3318
1273, 08/08/2023 07:54:08, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 95.18003, 90.41423, 3.08327, 2.33301, 1127.63552, 2.17306, 91.19245, 2.94503, 1146.60219, 41.59572, 41.93849, 2.64654, 2.30429, 3.37378, 1.55255, 3.36312, 1.44153, 14.50818, 14.81406, 3.31281, 43.12831, 1.62479, 1.79555, 1.57883, 2.83488, 14.62177, 1105.95, 24503.7643
1274, 08/08/2023 07:55:08, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 94.49011, 90.27056, 3.08629, 2.29357, 1135.22334, 2.1727, 91.19512, 2.94526, 1146.6414, 41.59668, 41.91096, 2.64592, 2.32388, 3.37336, 1.55261, 3.34672, 1.45917, 14.50824, 14.83235, 3.25054, 42.77224, 1.89465, 1.75121, 1.63083, 2.85593, 14.5844, 1194.89, 24523.6792
1275, 08/08/2023 07:56:08, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 88.27852, 89.79837, 3.07632, 2.27647, 1139.54642, 2.17284, 91.19269, 2.94521, 1146.66535, 41.59706, 41.92253, 2.6454, 2.25776, 3.3736, 1.55262, 3.3676, 1.47931, 14.50872, 14.91066, 2.88881, 42.07625, 1.98427, 2.34801, 1.56264, 3.6691, 15.11351, 1176.61, 24543.2893
1276, 08/08/2023 07:57:08, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 91.11987, 89.97875, 3.1282, 2.22348, 1149.6903, 2.17253, 91.19263, 2.94566, 1146.73294, 41.59814, 41.97105, 2.64471, 2.27532, 3.37308, 1.5526, 3.29171, 1.48043, 14.50938, 14.92822, 3.56321, 42.87728, 1.82896, 1.79859, 1.53308, 2.75737, 15.28775, 1227.8, 24563.7526
1277, 08/08/2023 07:58:08, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 98.28111, 90.43292, 3.14099, 2.18106, 1155.26063, 2.17238, 91.19846, 2.9458, 1146.8053, 41.60016, 42.16791, 2.64334, 2.12517, 3.37281, 1.55259, 3.25959, 1.4945, 14.50924, 14.93257, 3.12284, 44.00826, 1.00225, 1.98311, 1.54012, 3.05424, 14.34745, 1233.28, 24584.3073
1278, 08/08/2023 07:59:08, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 87.67297, 90.36487, 3.18195, 2.11029, 1163.29584, 2.17143, 91.19541, 2.9467, 1146.86078, 41.60049, 42.199, 2.64308, 2.07766, 3.37159, 1.55271, 3.19428, 1.51367, 14.5104, 14.98047, 4.44296, 41.99852, 2.32775, 1.11836, 1.69135, 1.89154, 15.91865, 1214.25, 24604.5448
1279, 08/08/2023 08:00:09, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 73.06089, 89.80677, 3.1536, 2.12134, 1169.42079, 2.17164, 91.17888, 2.94681, 1146.86525, 41.59923, 42.18333, 2.6429, 2.02621, 3.37208, 1.55278, 3.24409, 1.52927, 14.51264, 15.05327, 3.07778, 39.9196, 2.40755, 2.43445, 1.64972, 4.01617, 17.43836, 1152.59, 24623.7546
1280, 08/08/2023 08:01:09, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 85.73294, 89.53303, 3.14758, 2.10231, 1169.75812, 2.17194, 91.17434, 2.94666, 1146.90966, 41.59831, 42.09221, 2.64335, 2.07915, 3.37248, 1.55275, 3.24349, 1.54282, 14.51293, 15.06532, 2.77022, 40.45391, 3.20528, 2.55753, 1.50936, 3.86023, 14.87493, 1201.52, 24643.7799
1281, 08/08/2023 08:02:09, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 79.5048, 89.18981, 3.10268, 2.10532, 1174.01685, 2.17222, 91.16369, 2.94636, 1146.99, 41.59708, 41.97676, 2.64346, 2.1481, 3.3732, 1.55288, 3.29061, 1.563, 14.51402, 15.05916, 2.65165, 40.09712, 2.76946, 2.47507, 1.71708, 4.2499, 15.82236, 1242.59, 24664.4897
1282, 08/08/2023 08:03:09, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 80.50882, 88.38886, 3.11988, 2.08165, 1177.80154, 2.17208, 91.15415, 2.94634, 1147.05375, 41.59603, 41.85478, 2.64348, 2.20716, 3.37342, 1.55308, 3.28284, 1.57704, 14.51517, 15.16221, 2.92494, 40.30453, 2.67585, 2.0248, 1.80003, 3.64471, 15.92553, 1224.13, 24684.8919
1283, 08/08/2023 08:04:09, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 95.849, 88.82769, 3.08501, 2.09897, 1181.98415, 2.17217, 91.15776, 2.94618, 1147.07731, 41.59715, 41.99279, 2.64236, 2.07525, 3.37359, 1.55309, 3.31912, 1.58131, 14.5149, 15.11786, 2.75216, 43.02773, 1.20471, 2.28619, 1.56572, 3.57953, 14.16057, 1176.73, 24704.504
1284, 08/08/2023 08:05:09, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 98.77603, 89.58031, 3.06368, 2.10863, 1190.52254, 2.17243, 91.1635, 2.94594, 1147.13568, 41.59643, 41.86494, 2.64369, 2.28803, 3.37369, 1.55295, 3.30636, 1.56801, 14.51357, 14.93351, 2.65135, 40.7161, 4.24395, 2.52678, 1.38261, 3.49355, 12.92841, 1218.16, 24724.8066
1285, 08/08/2023 08:06:09, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.58089, 90.29772, 3.06594, 2.10715, 1186.74422, 2.17218, 91.16808, 2.94625, 1147.09345, 41.597, 41.92636, 2.64403, 2.32237, 3.37313, 1.55287, 3.28202, 1.55756, 14.51323, 14.83788, 3.44185, 42.3347, 3.09076, 1.81605, 1.44944, 2.63225, 14.04858, 1089.59, 24742.9664
1286, 08/08/2023 08:07:09, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 89.30172, 90.13493, 3.06633, 2.08661, 1181.99816, 2.17221, 91.16679, 2.94614, 1147.01716, 41.59634, 41.85731, 2.64448, 2.37917, 3.37325, 1.55291, 3.27218, 1.56818, 14.51315, 14.84215, 2.79704, 40.64335, 3.29768, 2.21155, 1.60189, 3.54267, 14.38957, 1037.9, 24760.2647
1287, 08/08/2023 08:08:09, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 107.82058, 90.28335, 3.06223, 2.06087, 1182.06349, 2.17199, 91.17853, 2.94615, 1147.05433, 41.59704, 41.80324, 2.645, 2.45295, 3.37276, 1.55284, 3.25381, 1.57885, 14.51155, 14.79876, 2.95995, 42.44972, 3.27303, 1.88961, 1.4675, 2.773, 12.55168, 1193.33, 24780.1536
1288, 08/08/2023 08:09:09, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 114.46565, 91.42792, 3.02538, 2.07782, 1192.59347, 2.17191, 91.19529, 2.94597, 1147.1538, 41.59858, 41.83376, 2.64478, 2.50011, 3.3724, 1.55274, 3.25879, 1.56837, 14.50933, 14.604, 2.71823, 43.34881, 2.3925, 2.06627, 1.43309, 2.96116, 11.94461, 1264.14, 24801.2226
1289, 08/08/2023 08:10:09, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 103.93176, 91.98184, 3.01475, 2.08669, 1190.41528, 2.17167, 91.20452, 2.94607, 1147.16503, 41.59995, 41.86957, 2.64434, 2.51321, 3.37196, 1.55271, 3.25648, 1.5606, 14.50841, 14.52227, 3.08381, 43.3155, 2.0826, 1.85866, 1.51405, 2.81409, 13.34718, 1161.55, 24820.5818
1290, 08/08/2023 08:11:09, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 98.5343, 92.65683, 3.01418, 2.07029, 1191.30937, 2.17161, 91.21008, 2.94601, 1147.19936, 41.60065, 41.89629, 2.64415, 2.54088, 3.37184, 1.55269, 3.2274, 1.55891, 14.50774, 14.42679, 2.87056, 42.47111, 2.40745, 2.09897, 1.53747, 3.2271, 13.67697, 1190.16, 24840.4177
1291, 08/08/2023 08:12:09, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.29843, 93.06524, 2.9892, 2.07405, 1187.09872, 2.17135, 91.21467, 2.94616, 1147.21371, 41.60142, 41.8731, 2.64398, 2.58308, 3.37146, 1.5527, 3.23725, 1.56084, 14.50738, 14.34242, 3.16303, 42.57831, 2.43179, 1.8461, 1.56093, 2.88164, 14.05199, 1165.57, 24859.8439
1292, 08/08/2023 08:13:09, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 108.09267, 93.55913, 2.96444, 2.07967, 1181.74427, 2.17127, 91.22588, 2.94601, 1147.21927, 41.60155, 41.71746, 2.64462, 2.75125, 3.37117, 1.55263, 3.23482, 1.55545, 14.50557, 14.20046, 2.73208, 41.76724, 3.45939, 2.06331, 1.4571, 3.00646, 12.19481, 1154.4, 24879.0839
1293, 08/08/2023 08:14:09, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 102.29974, 94.54259, 2.86744, 2.16154, 1178.94465, 2.17131, 91.23376, 2.94577, 1147.23974, 41.60205, 41.73212, 2.6446, 2.77222, 3.37119, 1.55261, 3.33796, 1.54426, 14.50436, 13.99947, 2.63283, 42.22965, 2.62754, 2.22106, 1.52798, 3.39373, 12.95804, 1173.28, 24898.6385
1294, 08/08/2023 08:15:09, 60.057, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 113.18475, 97.40762, 2.87433, 2.12212, 1183.43055, 2.17106, 91.24888, 2.94598, 1147.29842, 41.60275, 41.89353, 2.6455, 2.86094, 3.37036, 1.5524, 3.22719, 1.52074, 14.50233, 13.64711, 3.28444, 42.40978, 3.70667, 1.81813, 1.30501, 2.37267, 12.07911, 1219.2, 24918.9585
1295, 08/08/2023 08:16:10, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 95.14248, 98.12199, 2.8716, 2.10751, 1179.88121, 2.17119, 91.25176, 2.9458, 1147.29877, 41.60282, 41.97663, 2.64568, 2.8392, 3.3705, 1.55237, 3.20592, 1.52119, 14.50179, 13.57439, 2.72053, 41.69078, 2.88262, 2.34565, 1.51607, 3.55616, 13.79914, 1147.76, 24938.0878
1296, 08/08/2023 08:17:10, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.89034, 99.63951, 2.88583, 2.09009, 1173.73348, 2.17128, 91.25659, 2.94568, 1147.30378, 41.60291, 42.08771, 2.64595, 2.8539, 3.37049, 1.5523, 3.14348, 1.50399, 14.50099, 13.41181, 2.79481, 41.72093, 2.99122, 2.28693, 1.4661, 3.35287, 13.46811, 1153.8, 24957.3178
1297, 08/08/2023 08:18:10, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 97.70158, 101.0735, 2.88634, 2.13477, 1170.17627, 2.17167, 91.2614, 2.94568, 1147.32405, 41.60337, 42.21441, 2.64593, 2.85078, 3.37053, 1.55205, 3.12808, 1.4653, 14.50035, 13.25803, 2.94018, 42.17917, 2.62595, 2.79121, 1.22804, 3.42772, 13.68875, 1173.2, 24976.8711
1298, 08/08/2023 08:19:10, 60.063, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 108.86879, 101.95475, 2.91368, 2.11945, 1171.7733, 2.17159, 91.2738, 2.94583, 1147.36616, 41.60451, 42.21309, 2.64586, 2.93778, 3.36998, 1.55185, 3.06826, 1.44767, 14.49886, 13.15794, 3.1717, 42.99291, 2.5537, 2.06019, 1.30513, 2.68883, 12.66765, 1199.95, 24996.8703
1299, 08/08/2023 08:20:10, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 99.58691, 102.01261, 2.95143, 2.08908, 1166.91191, 2.17152, 91.27994, 2.946, 1147.36587, 41.60606, 42.40964, 2.64508, 2.76082, 3.36967, 1.55176, 3.0321, 1.45141, 14.49852, 13.23273, 3.19047, 43.61639, 1.62906, 2.06998, 1.43515, 2.97072, 14.05679, 1146.99, 25015.9868
1300, 08/08/2023 08:21:10, 60.059, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 94.03582, 101.78297, 2.94014, 2.11289, 1166.00204, 2.17154, 91.28188, 2.94618, 1147.31318, 41.60638, 42.39292, 2.64487, 2.71528, 3.36945, 1.55164, 3.05885, 1.44771, 14.49843, 13.24995, 3.23135, 42.05903, 2.35577, 2.2007, 1.38876, 3.05626, 14.3634, 1073.65, 25033.881
1301, 08/08/2023 08:22:10, 60.062, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 102.66234, 102.63699, 2.91751, 2.15512, 1168.98436, 2.17203, 91.28931, 2.94583, 1147.27304, 41.60653, 42.45794, 2.64519, 2.70422, 3.36977, 1.55144, 3.07764, 1.42806, 14.49707, 13.14544, 2.48202, 41.80861, 3.08449, 2.99005, 1.27632, 3.81626, 12.63986, 1092.07, 25052.0822
1302, 08/08/2023 08:23:10, 60.058, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 98.26041, 102.03252, 2.93352, 2.17456, 1160.99256, 2.17202, 91.29377, 2.94601, 1147.21539, 41.60529, 42.29931, 2.64676, 2.79546, 3.36932, 1.55124, 3.0777, 1.41532, 14.49603, 13.18037, 3.25951, 39.87631, 4.82283, 2.16254, 1.26562, 2.73695, 13.04644, 1065.92, 25069.8475
1303, 08/08/2023 08:24:10, 60.061, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 89.51196, 100.45968, 2.95322, 2.18642, 1141.89554, 2.17206, 91.29268, 2.94605, 1147.09415, 41.60398, 42.06819, 2.64761, 2.89154, 3.36924, 1.55117, 3.09541, 1.41574, 14.49576, 13.32245, 3.00304, 39.54166, 3.98643, 2.23911, 1.44701, 3.24002, 14.07534, 956.406, 25085.7876
1304, 08/08/2023 08:25:10, 60.06, 60.06, Pila 6023 Norte[Pila 6023 Norte], AC mantencion 03-03-2016 ., 107.34268, 100.63458, 2.93234, 2.24022, 1138.5152, 2.17237, 91.30274, 2.94593, 1147.06727, 41.60359, 41.91637, 2.64871, 3.02784, 3.3691, 1.55089, 3.12099, 1.39316, 14.49393, 13.23705, 2.75977, 41.06512, 4.12176, 2.71632, 1.17449, 3.19028, 12.04577, 1110.64, 25104.2983
