,id_eq,FCAO,SiO2,Al2O3,Fe2O3,CaO,MgO,SO3,K2O,Na2O,C3S,C2S,C3A,C4AF,A/S," ""CaO""  [CurrentProduct.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"
574,Man_CLK461,1.72,21.28,5.08,2.37,66.45,2.9,1.48,0.55,0.43,64.27128999999998,7.241099496000025,9.45196,7.2119100000000005,0.6911647405813501,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
577,Aus_CLK463,1.98,21.08,5.01,2.35,66.73,2.68,1.53,0.52,0.45,66.37157,4.28474603999998,9.300299999999998,7.151050000000001,0.6687570933200551,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
579,Man_CLK462,1.62,21.11,4.97,2.34,66.7,3.0,1.53,0.54,0.46,67.77002000000002,4.42138382399996,9.211219999999999,7.12062,0.6883155916221442,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
580,Aus_CLK463,1.9,21.12,4.99,2.33,66.92,2.73,1.53,0.53,0.4,67.32969999999999,3.922305760000029,9.28114,7.090190000000001,0.6321521974152278,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
581,Aus_CLK463,1.92,21.15,4.98,2.34,66.9,2.73,1.54,0.53,0.41,66.99174,4.20184953599999,9.237720000000001,7.12062,0.6364260310725651,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
582,Aus_CLK463,1.85,21.16,5.0,2.36,66.94,2.75,1.51,0.51,0.42,67.20058999999998,4.2879444640000415,9.25688,7.18148,0.6463430709022895,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
583,Man_CLK461,2.38,20.94,4.81,2.29,67.19,2.82,1.76,0.54,0.45,69.10922999999997,0.5896103760000173,8.87182,6.968470000000001,0.5910338803269484,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
584,Man_CLK462,1.49,21.19,4.99,2.35,67.42,2.94,1.47,0.5,0.46,70.47370999999998,3.0103312000000244,9.2473,7.151050000000001,0.6932519061159125,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
587,Man_CLK461,1.61,21.01,4.81,2.33,66.83,2.82,1.71,0.57,0.44,70.18913999999994,2.340411320000065,8.80414,7.090190000000001,0.615700771030757,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
588,Man_CLK462,1.75,21.34,4.91,2.31,66.98,2.89,1.56,0.54,0.44,67.07865000000001,5.203112239999982,9.10298,7.029330000000001,0.6585361561339599,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
594,Aus_CLK463,1.82,21.25,5.0,2.36,66.57,2.68,1.52,0.52,0.45,65.13244999999998,6.198314152000016,9.25688,7.18148,0.673156811039266,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
599,Man_CLK462,1.61,21.13,4.99,2.34,67.07,2.93,1.43,0.51,0.45,69.03063999999996,3.558423720000043,9.26422,7.12062,0.7095718283089595,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
602,Man_CLK461,1.66,21.09,4.94,2.36,66.97,2.77,1.56,0.59,0.45,69.03129,3.2896952400000075,9.097880000000002,7.18148,0.6940851415799941,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
606,Man_CLK462,1.58,20.92,5.06,2.39,66.73,2.97,1.5,0.52,0.45,68.82287000000002,3.2052302800000234,9.36512,7.27277,0.6821322351864562,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
611,Man_CLK462,2.22,20.71,4.95,2.36,66.67,2.87,1.62,0.54,0.42,68.35105000000001,0.9935573519999892,9.12438,7.18148,0.6182160197259716,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
613,Aus_CLK463,1.45,21.21,4.92,2.34,66.82,2.65,1.67,0.55,0.45,68.52650999999993,4.659485376000035,9.07872,7.12062,0.6279821962115578,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
614,Man_CLK462,1.88,20.77,4.98,2.38,66.54,2.88,1.66,0.54,0.43,68.51982000000002,2.0824524799999864,9.17004,7.24234,0.6110922757605577,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
615,Man_CLK461,2.38,21.16,4.98,2.34,66.96,2.87,1.52,0.53,0.46,65.28733999999997,4.103584192000056,9.237720000000001,7.12062,0.6872448795289529,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
618,Man_CLK462,1.81,21.14,4.96,2.31,67.38,2.85,1.46,0.5,0.46,69.64688999999996,2.507962240000026,9.23548,7.029330000000001,0.6980002068427338,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
626,Man_CLK461,1.17,21.08,4.95,2.35,66.69,2.76,1.76,0.52,0.46,69.90931999999998,4.103508983999994,9.1413,7.151050000000001,0.5886940787421228,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
629,Man_CLK462,1.48,21.06,5.07,2.38,66.76,2.8,1.56,0.53,0.43,68.23522000000003,4.3570496799999745,9.408540000000002,7.24234,0.6448093201696496,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
630,Man_CLK461,1.84,21.07,5.06,2.36,67.21,2.75,1.65,0.52,0.45,68.62138999999993,2.988774568000025,9.41588,7.18148,0.6201202138058693,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
634,Man_CLK461,1.94,21.0,5.05,2.37,67.34,2.72,1.47,0.5,0.43,69.32840000000002,1.947599983999993,9.372459999999998,7.2119100000000005,0.6669187922251949,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
639,Man_CLK462,1.28,21.05,5.03,2.37,67.07,2.77,1.53,0.5,0.43,70.67044999999997,3.1054746480000404,9.31946,7.2119100000000005,0.6407651140987166,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
640,Aus_CLK463,2.0,20.9,4.96,2.35,66.5,2.61,1.82,0.56,0.43,67.05772000000002,3.1896312319999893,9.1678,7.151050000000001,0.5667222276693794,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
643,Man_CLK462,1.27,21.11,5.04,2.39,67.0,2.79,1.56,0.53,0.44,69.87441000000004,3.9087388479999774,9.31212,7.27277,0.6530806187635289,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
647,Man_CLK462,1.43,20.99,5.02,2.36,66.77,2.73,1.6,0.52,0.4,69.37598,3.4493284560000035,9.30988,7.18148,0.5991763898421414,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
648,Man_CLK461,1.05,21.35,4.91,2.35,66.61,2.68,1.58,0.52,0.45,68.28888000000003,6.468598407999998,9.0353,7.151050000000001,0.6475938941643571,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
654,Aus_CLK463,1.6,21.0,5.02,2.36,66.24,2.62,1.91,0.55,0.46,66.45027999999999,5.163048928000009,9.30988,7.18148,0.5558290541778812,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
655,Aus_CLK463,2.25,20.95,5.0,2.35,66.67,2.62,1.59,0.51,0.46,66.08331999999996,3.300277992000005,9.2738,7.151050000000001,0.6462836102441909,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
658,Aus_CLK463,1.96,20.75,5.0,2.33,66.91,2.66,1.64,0.53,0.46,69.78955,0.8215351760000189,9.30764,7.090190000000001,0.6369586688317125,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
660,Aus_CLK463,1.88,20.86,5.03,2.34,67.03,2.62,1.62,0.51,0.45,69.55191000000003,1.5618737840000136,9.37022,7.12062,0.6263504410381555,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
662,Aus_CLK463,2.22,20.86,5.04,2.36,66.95,2.61,1.55,0.5,0.45,67.74631,1.8798232080000048,9.36288,7.18148,0.6491465007638321,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
665,Aus_CLK463,1.89,21.01,5.04,2.36,67.11,2.56,1.6,0.52,0.46,68.60109999999995,2.6785032240000533,9.36288,7.18148,0.6475634866163349,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
669,Man_CLK461,1.04,21.3,4.98,2.38,66.94,2.76,1.6,0.51,0.42,69.53985999999996,5.412220720000043,9.17004,7.24234,0.6099862731640356,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
679,Man_CLK462,1.96,21.11,5.08,2.38,66.92,2.76,1.52,0.5,0.46,66.48532,4.346366288000013,9.43504,7.24234,0.6704475670989417,41.95361,14.30713,3.19669,1.51479,2.58262,1.0585410098643235,1.0215571909546086,0.28259035228335894,0.19599795162006434,0.5211321641788066
947,Man_CLK461,1.898611,20.97,5.0,2.39,66.92,2.72,1.41,0.51,0.43,68.32237461899999,2.747647872000016,9.20612,7.27277,0.7013342289850417,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
949,Aus_CLK463,2.0,20.97,5.01,2.34,67.02,2.57,1.38,0.55,0.38,68.32104000000001,2.437272623999995,9.317219999999999,7.12062,0.6944983239334349,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
950,Man_CLK461,1.680658,21.04,5.05,2.4,67.13,2.68,1.38,0.54,0.4,69.18237128199999,2.9689254480000073,9.3217,7.3032,0.7070315219878051,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
951,Man_CLK462,1.139686,20.94,5.13,2.36,67.35,2.65,1.34,0.54,0.45,72.56004829399997,1.7955187760000513,9.60138,7.18148,0.7762833055040514,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
954,Aus_CLK463,1.9,21.06,4.8,2.32,67.39,2.63,1.33,0.54,0.45,70.98979,0.9891138640000179,8.794559999999999,7.05976,0.7821200220867887,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
955,Man_CLK461,1.25,21.17,4.99,2.43,66.7,2.69,1.4,0.52,0.41,68.55723000000002,5.135862687999989,9.11194,7.394490000000001,0.6939896068241985,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
956,Man_CLK462,1.59,20.89,5.01,2.32,67.4,2.64,1.56,0.53,0.42,72.17372999999999,0.5606198720000037,9.351059999999999,7.05976,0.6365380215757704,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
957,Aus_CLK463,1.88,20.99,4.99,2.33,67.09,2.63,1.45,0.56,0.42,69.09119000000005,2.282150952000002,9.28114,7.090190000000001,0.7024353300357372,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
960,Man_CLK462,1.56,20.87,5.09,2.33,67.24,2.68,1.72,0.59,0.44,71.24475999999996,1.2962297120000557,9.546139999999998,7.090190000000001,0.622017206429267,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
963,Man_CLK462,1.56,20.73,5.19,2.37,67.39,2.72,1.73,0.59,0.41,72.19040999999997,0.18145135200003892,9.74346,7.2119100000000005,0.5960461951670429,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
964,Aus_CLK463,2.35,21.08,4.98,2.32,67.4,2.68,1.53,0.53,0.44,67.83731000000004,2.042661695999975,9.271560000000001,7.05976,0.6658861210922256,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
965,Man_CLK461,0.92,21.19,5.12,2.43,66.87,2.72,1.64,0.54,0.44,69.56738999999995,5.44462157600001,9.45644,7.394490000000001,0.6264124412005961,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
967,Aus_CLK463,1.52,21.13,5.02,2.34,67.32,2.66,1.58,0.53,0.43,70.21323999999997,2.942674896000007,9.34372,7.12062,0.636647176876363,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
968,Man_CLK461,1.36,21.02,4.95,2.39,66.82,2.69,1.76,0.53,0.41,70.06385999999998,3.2313831520000136,9.07362,7.27277,0.5568727771884945,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
970,Man_CLK462,1.69,20.69,5.19,2.39,67.33,2.74,1.47,0.52,0.44,71.69232,0.0432793360000403,9.709620000000001,7.27277,0.6872755965804305,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
971,Aus_CLK463,2.19,21.0,4.95,2.32,66.8,2.6,1.56,0.55,0.43,66.85561000000001,3.0452821600000135,9.19206,7.05976,0.6557203949105116,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
973,Aus_CLK463,2.14,20.89,4.86,2.31,66.82,2.62,1.54,0.55,0.44,68.5954999999999,1.5708972640000596,8.97048,7.029330000000001,0.6726149622512011,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
976,Aus_CLK463,1.91,20.81,5.04,2.31,67.0,2.68,1.61,0.56,0.43,69.66336999999999,1.2423034879999904,9.44748,7.029330000000001,0.6406425182349506,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
979,Man_CLK462,1.36,20.81,5.08,2.34,66.44,2.67,1.75,0.6,0.45,69.31104,3.1972405599999902,9.50272,7.12062,0.6235905480929503,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
982,Man_CLK462,1.45,21.14,5.04,2.33,66.93,2.8,1.53,0.62,0.39,68.71445999999999,4.317005895999991,9.413640000000001,7.090190000000001,0.6737812947187569,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
983,Aus_CLK463,1.87,21.01,4.88,2.31,67.14,2.76,1.54,0.59,0.4,69.95102999999995,1.7215392800000444,9.02348,7.029330000000001,0.661205644047099,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
984,Man_CLK461,0.85,21.39,4.92,2.4,66.6,2.66,1.47,0.56,0.45,68.61969,6.947947824000039,8.9772,7.3032,0.7192115006606624,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
986,Aus_CLK463,1.9,20.91,4.98,2.33,66.99,2.65,1.53,0.54,0.42,69.27784999999992,1.8505514000000431,9.254640000000002,7.090190000000001,0.6545816679451465,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
989,Aus_CLK463,1.98,21.01,4.92,2.33,66.81,2.57,1.44,0.56,0.4,67.86246999999993,2.959321080000052,9.09564,7.090190000000001,0.6893922062075802,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
991,Man_CLK462,1.82,21.03,4.94,2.29,66.92,2.58,1.72,0.57,0.41,68.73248000000002,2.8517115200000234,9.216320000000001,6.968470000000001,0.5896154889786277,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
992,Aus_CLK463,1.9,20.99,4.99,2.34,67.25,2.63,1.43,0.51,0.46,69.64682999999998,1.801552887999982,9.26422,7.12062,0.7185950631386459,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
993,Man_CLK461,1.81,20.73,4.97,2.4,67.1,2.69,1.77,0.53,0.41,71.42712999999995,3.0606415840000523,9.1097,7.3032,0.5537266033060736,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
994,Man_CLK462,1.69,20.69,5.13,2.37,67.04,2.7,1.59,0.56,0.42,70.94341,3.679419440000011,9.58446,7.2119100000000005,0.6405856783344773,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
995,Aus_CLK463,1.52,21.19,4.93,2.37,66.66,2.59,1.49,0.52,0.44,67.63209999999997,8.133069312000039,9.054459999999999,7.2119100000000005,0.6780504207874045,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
998,Aus_CLK463,2.0,21.1,4.92,2.33,66.86,2.62,1.58,0.55,0.46,67.30059999999996,3.57980256000004,9.09564,7.090190000000001,0.6719199325821221,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
999,Man_CLK461,1.65,21.0,5.04,2.45,67.06,2.66,1.37,0.52,0.41,69.32188999999994,2.8431482240000037,9.2106,7.455350000000001,0.7091864595283779,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1001,Aus_CLK463,1.98,21.12,4.96,2.34,66.7,2.66,1.5,0.52,0.43,66.29564,4.45670763199999,9.18472,7.12062,0.6649279341111873,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1003,Man_CLK462,1.82,20.81,5.08,2.34,67.21,2.74,1.6,0.54,0.44,70.57304999999998,0.8324455120000138,9.50272,7.12062,0.6420727522306109,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1004,Aus_CLK463,2.0,21.01,4.95,2.32,66.91,2.6,1.52,0.54,0.46,68.00090999999998,2.7934586960000303,9.19206,7.05976,0.6928439836722898,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1006,Man_CLK462,1.68,20.86,5.1,2.37,67.34,2.67,1.5,0.52,0.45,71.11495999999998,0.9969413439999926,9.504959999999999,7.2119100000000005,0.6821322351864562,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1007,Aus_CLK463,1.86,21.17,4.98,2.36,67.08,2.65,1.43,0.5,0.4,67.78817999999997,3.842624944000015,9.203880000000002,7.18148,0.6585041588473298,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1008,Aus_CLK463,1.54,21.07,4.91,2.38,66.93,2.68,1.42,0.5,0.4,69.68190999999996,3.1100669999999937,8.984539999999999,7.24234,0.663141512078649,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1009,Man_CLK461,1.6,20.89,4.94,2.44,67.32,2.75,1.39,0.5,0.45,72.10599999999997,0.58100376000003,8.962520000000001,7.42492,0.7238684001323308,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1010,Man_CLK462,1.48,20.71,5.12,2.4,67.21,2.66,1.57,0.52,0.42,72.36266999999997,0.23985140000002758,9.507200000000001,7.3032,0.6270628505479805,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1011,Aus_CLK463,1.52,21.15,4.96,2.37,66.78,2.65,1.53,0.52,0.42,68.22308,4.501391599999984,9.13396,7.2119100000000005,0.6434566505623068,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1012,Aus_CLK463,1.66,21.16,4.9,2.34,66.69,2.67,1.55,0.55,0.4,67.65672999999998,4.527353304000023,9.025720000000002,7.12062,0.6349768636393828,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
1013,Man_CLK461,1.1,20.88,4.96,2.4,66.06,2.63,1.81,0.63,0.45,69.01088,4.422873488000008,9.083200000000001,7.3032,0.6170250685393812,41.9605,14.2743,3.19533,1.51126,2.60918,0.9315067878189992,1.0112097272561542,0.2705487457561614,0.14945913815377765,0.4365452971010124
